tconst,titletype,primarytitle,originaltitle,isadult,startyear,endyear,runtimeminutes,genres
tt0109719,movie,Elephant Song,Elephant Song,0,1994,\N,59,Drama
tt0109721,movie,Elles n'oublient jamais,Elles n'oublient jamais,0,1994,\N,107,"Drama,Thriller"
tt0109722,movie,Elles ne pensent qu'à ça...,Elles ne pensent qu'à ça...,0,1994,\N,95,Comedy
tt0109723,movie,Embrace of the Vampire,Embrace of the Vampire,0,1995,\N,92,"Horror,Thriller"
tt0109724,movie,Emmène-moi,Emmène-moi,0,1994,\N,86,"Drama,Romance"
tt0109726,movie,Starry Dome,Enastros tholos,0,1993,\N,80,Drama
tt0109727,movie,Light My Passion,Enciende mi pasión,0,1994,\N,85,Drama
tt0109728,movie,Endangered,Endangered,0,1994,\N,91,"Action,Thriller"
tt0109729,movie,The Endless Summer 2,The Endless Summer 2,0,1994,\N,109,"Adventure,Documentary,Sport"
tt0109730,tvMovie,The Enemy Within,The Enemy Within,0,1994,\N,86,"Drama,Thriller"
tt0109731,movie,Torment,L'enfer,0,1994,\N,102,"Crime,Drama,Thriller"
tt0109732,movie,"English, August","English, August",0,1994,\N,118,"Comedy,Drama"
tt0109733,movie,Angel Dust,Enjeru dasuto,0,1994,\N,116,"Drama,Horror,Romance"
tt0109734,movie,Enter Achilles,Enter Achilles,0,1996,\N,50,\N
tt0109735,movie,Entre rojas,Entre rojas,0,1995,\N,93,Drama
tt0109737,movie,Newland,Aretz Hadasha,0,1994,\N,105,Drama
tt0109738,movie,Ermo,Ermo,0,1994,\N,98,"Comedy,Drama"
tt0109739,movie,Ernest Goes to School,Ernest Goes to School,0,1994,\N,89,"Comedy,Family,Sport"
tt0109740,movie,"Ernesto Che Guevara, the Bolivian Diary","Ernesto Che Guevara, le journal de Bolivie",0,1994,\N,92,"Biography,Documentary"
tt0109741,movie,Die Eroberung der Mitte,Die Eroberung der Mitte,0,1995,\N,77,\N
tt0109742,movie,Erotique,Erotique,0,1994,\N,120,Drama
tt0109744,movie,Sunset Riders,Esa ja Vesa - auringonlaskun ratsastajat,0,1994,\N,88,"Action,Adventure,Comedy"
tt0109745,tvMovie,Crimes of Passion: Escape from Terror - The Teresa Stamper Story,Escape from Terror: The Teresa Stamper Story,0,1995,\N,90,Drama
tt0109746,movie,Esti Kornél csodálatos utazása,Esti Kornél csodálatos utazása,0,1995,\N,99,"Drama,Fantasy,Romance"
tt0109747,movie,La estrategia del caracol,La estrategia del caracol,0,1993,\N,116,"Comedy,Drama"
tt0109748,short,Estória do Gato e da Lua,Estória do Gato e da Lua,0,1997,\N,6,"Animation,Short"
tt0109749,movie,Eternity,Eternity,0,1994,\N,56,Documentary
tt0109751,movie,Under the Domim Tree,Etz Hadomim Tafus,0,1994,\N,102,Drama
tt0109752,tvMovie,An Evening with Gary Lineker,An Evening with Gary Lineker,0,1994,\N,95,"Comedy,Drama,Sport"
tt0109753,short,Every Good Boy,Every Good Boy,0,1994,\N,32,Short
tt0109754,movie,Everynight... Everynight,Everynight... Everynight,0,1994,\N,92,Drama
tt0109755,short,The Evil Surprise,The Evil Surprise,0,1994,\N,16,Short
tt0109756,short,Evilio vuelve (El purificador),Evilio vuelve (El purificador),0,1995,\N,12,"Comedy,Short"
tt0109757,movie,Exile,Exile,0,1994,\N,95,"Drama,Romance"
tt0109758,movie,Exit to Eden,Exit to Eden,0,1994,\N,113,"Comedy,Crime,Romance"
tt0109759,movie,Exotica,Exotica,0,1994,\N,103,Drama
tt0109760,movie,The Expert,The Expert,0,1995,\N,92,Action
tt0109761,movie,The Surgeon,Exquisite Tenderness,0,1995,\N,100,"Horror,Thriller"
tt0109762,tvMovie,Eyes of Terror,Eyes of Terror,0,1994,\N,91,Thriller
tt0109764,movie,Eyes of the Serpent,Eyes of the Serpent,0,1994,\N,87,"Action,Adventure,Fantasy"
tt0109765,movie,F.T.W.,F.T.W.,0,1994,\N,100,"Crime,Drama,Romance"
tt0109766,short,Fado Lusitano,Fado Lusitano,0,2023,\N,6,"Animation,History,Short"
tt0109767,movie,"Fado, Major and Minor",Fado majeur et mineur,0,1994,\N,110,Drama
tt0109768,tvMovie,Fall from Grace,Fall from Grace,0,1994,\N,182,Drama
tt0109769,tvMiniSeries,Family,Family,0,1994,\N,118,Drama
tt0109770,movie,The Fantastic Four,The Fantastic Four,0,1994,\N,90,"Action,Adventure,Family"
tt0109771,movie,Farinelli,Farinelli,0,1994,\N,111,"Biography,Drama,Music"
tt0109772,movie,Fast,Fast,0,1995,\N,100,"Comedy,Romance"
tt0109773,video,Fast Getaway II,Fast Getaway II,0,1994,\N,95,"Action,Adventure,Comedy"
tt0109774,movie,"Fast Trip, Long Drop","Fast Trip, Long Drop",0,1994,\N,54,"Biography,Documentary"
tt0109775,movie,Fatal Pursuit,Fatal Pursuit,0,1995,\N,103,"Crime,Drama,Thriller"
tt0109776,tvMovie,Fatal Vows: The Alexandra O'Hara Story,Fatal Vows: The Alexandra O'Hara Story,0,1994,\N,89,Drama
tt0109778,tvMovie,Father and Scout,Father and Scout,0,1994,\N,92,"Comedy,Family,Sport"
tt0109779,tvMovie,Fatherland,Fatherland,0,1994,\N,106,"Drama,Romance,Sci-Fi"
tt0109780,movie,Les faussaires,Les faussaires,0,1994,\N,90,Comedy
tt0109781,movie,Faust,Faust,0,1994,\N,97,"Animation,Comedy,Drama"
tt0109782,movie,Faut pas rire du bonheur,Faut pas rire du bonheur,0,1994,\N,85,\N
tt0109783,movie,The Favor,The Favor,0,1994,\N,97,"Comedy,Romance"
tt0109784,movie,A Feast at Midnight,A Feast at Midnight,0,1994,\N,105,"Comedy,Drama,Family"
tt0109785,movie,Federal Hill,Federal Hill,0,1994,\N,97,"Crime,Drama"
tt0109786,movie,The Final Option,Fei hu xiong xin,0,1994,\N,103,"Action,Crime"
tt0109787,movie,Fei hu xiong shi: Ji dao zhan shi,Fei hu xiong shi: Ji dao zhan shi,0,1994,\N,92,Action
tt0109788,movie,The Gods Must Be Funny in China,Fei zhou chao ren,0,1994,\N,85,Comedy
tt0109789,movie,The Private Eye Blues,Fai seung ching taam,0,1994,\N,95,"Comedy,Crime,Drama"
tt0109790,movie,The Red Lotus Society,Fei xia a da,0,1994,\N,120,Drama
tt0109791,movie,Felidae,Felidae,0,1994,\N,82,"Action,Animation,Drama"
tt0109792,video,The Feminine Touch,The Feminine Touch,0,1995,\N,90,"Drama,Thriller"
tt0109793,movie,Femme Fontaine: Killer Babe for the C.I.A.,Femme Fontaine: Killer Babe for the C.I.A.,0,1994,\N,93,"Action,Comedy"
tt0109795,movie,The Fence,The Fence,0,1994,\N,91,"Action,Crime,Drama"
tt0109796,movie,Feng chen san nu xia,Feng chen san nu xia,0,1994,\N,82,Drama
tt0109797,movie,Fields of Gold,Fields of Gold,0,1994,\N,\N,\N
tt0109798,movie,Revenge of the Musketeers,La fille de d'Artagnan,0,1994,\N,125,"Action,Adventure,Comedy"
tt0109800,movie,Le fils préféré,Le fils préféré,0,1994,\N,100,Drama
tt0109801,movie,Fin de siglo,Fin de siglo,0,1995,\N,54,Documentary
tt0109802,movie,Finding Interest,Finding Interest,0,1995,\N,92,"Action,Drama,Thriller"
tt0109803,movie,Fire Dragon,Huo yun chuan qi,0,1994,\N,90,"Action,Comedy,Drama"
tt0109804,movie,Fire Eyes,Fire Eyes,0,1994,\N,60,Documentary
tt0109805,movie,The Fire This Time,The Fire This Time,0,1994,\N,90,Documentary
tt0109807,short,Fishing with George,Fishing with George,0,1994,\N,\N,Short
tt0109808,movie,De flat,De flat,0,1994,\N,105,"Mystery,Romance,Thriller"
tt0109809,movie,FleshEater,FleshEater,0,1988,\N,88,Horror
tt0109810,movie,Fleshtone,Fleshtone,0,1994,\N,91,"Mystery,Thriller"
tt0109811,movie,The Spy Within,The Flight of the Dove,0,1995,\N,87,Thriller
tt0109812,video,Flinch,Flinch,0,1994,\N,88,Thriller
tt0109813,movie,The Flintstones,The Flintstones,0,1994,\N,91,"Comedy,Family,Fantasy"
tt0109815,movie,Das Flittchen und der Totengräber,Das Flittchen und der Totengräber,0,1995,\N,83,"Comedy,Romance"
tt0109816,movie,Floundering,Floundering,0,1994,\N,96,Comedy
tt0109817,short,Foix,Foix,0,1994,\N,13,"Comedy,Documentary,Short"
tt0109818,movie,La folie douce,La folie douce,0,1994,\N,90,Comedy
tt0109819,tvMovie,Following Her Heart,Following Her Heart,0,1994,\N,100,Drama
tt0109820,short,The Foot Shooting Party,The Foot Shooting Party,0,1994,\N,27,Short
tt0109821,tvMovie,For the Love of Aaron,For the Love of Aaron,0,1994,\N,90,Drama
tt0109822,tvMovie,For the Love of Nancy,For the Love of Nancy,0,1994,\N,100,Drama
tt0109823,movie,For the Moment,For the Moment,0,1993,\N,120,"Drama,Romance,War"
tt0109826,video,The Force,The Force,0,1994,\N,94,"Action,Horror,Thriller"
tt0109827,movie,Foreign Bodies,Foreign Bodies,0,1996,\N,111,Thriller
tt0109828,movie,Foreign Student,Foreign Student,0,1994,\N,90,Drama
tt0109829,tvMovie,The Forget-Me-Not Murders,The Forget-Me-Not Murders,0,1994,\N,120,"Mystery,Thriller"
tt0109830,movie,Forrest Gump,Forrest Gump,0,1994,\N,142,"Drama,Romance"
tt0109831,movie,Four Weddings and a Funeral,Four Weddings and a Funeral,0,1994,\N,117,"Comedy,Drama,Romance"
tt0109834,movie,Le franc,Le franc,0,1994,\N,46,Comedy
tt0109835,movie,Frank & Jesse,Frank & Jesse,0,1994,\N,105,"Biography,Drama,Western"
tt0109836,movie,Frankenstein,Frankenstein,0,1994,\N,123,"Drama,Horror,Romance"
tt0109837,movie,Frauen sind was Wunderbares,Frauen sind was Wunderbares,0,1994,\N,87,Comedy
tt0109838,movie,Freaked,Freaked,0,1993,\N,86,"Comedy,Sci-Fi"
tt0109839,movie,Freedom on My Mind,Freedom on My Mind,0,1994,\N,105,Documentary
tt0109840,movie,Freefall,Freefall,0,1994,\N,96,"Action,Adventure,Drama"
tt0109841,tvMovie,French Silk,French Silk,0,1994,\N,90,Thriller
tt0109842,movie,Fresh,Fresh,0,1994,\N,114,"Crime,Drama,Thriller"
tt0109843,movie,Fresh Kill,Fresh Kill,0,1994,\N,80,"Drama,Sci-Fi"
tt0109844,tvMovie,Bosom Friends,Freundinnen,0,1994,\N,91,Romance
tt0109846,short,A Friend of Dorothy,A Friend of Dorothy,0,1994,\N,33,"Drama,Short"
tt0109847,tvMovie,Death of A Cheerleader,A Friend to Die For,0,1994,\N,91,"Crime,Drama"
tt0109848,movie,Frihetsligan,Frihetsligan,0,1994,\N,75,"Drama,War"
tt0109849,video,Fritänkaren,Fritänkaren,0,1994,\N,276,"Biography,Drama"
tt0109850,tvMovie,Frogmen,Frogmen,0,1994,\N,91,"Action,Adventure,Drama"
tt0109851,movie,Frosh: Nine Months in a Freshman Dorm,Frosh: Nine Months in a Freshman Dorm,0,1994,\N,98,Documentary
tt0109852,tvMovie,Frostfire,Frostfire,0,1995,\N,90,Thriller
tt0109853,tvEpisode,Frères,Frères,0,1994,\N,86,Drama
tt0109854,movie,Full Cycle,Full Cycle,0,1994,\N,\N,\N
tt0109855,movie,Fun,Fun,0,1994,\N,105,"Crime,Drama"
tt0109857,short,Funny Little Guy,Funny Little Guy,0,1994,\N,14,"Sci-Fi,Short"
tt0109858,movie,Funny Man,Funny Man,0,1994,\N,93,"Comedy,Horror"
tt0109859,movie,Le fusil de bois,Le fusil de bois,0,1994,\N,85,"Drama,War"
tt0109860,movie,How Old Is the River?,Fuyu no kappa,0,1994,\N,114,Drama
tt0109861,movie,La fête des rois,La fête des rois,0,1994,\N,90,"Comedy,Drama"
tt0109862,movie,Förräderi,Förräderi,0,1994,\N,58,Documentary
tt0109865,videoGame,Gabriel Knight: Sins of the Fathers,Gabriel Knight: Sins of the Fathers,0,1993,\N,\N,"Adventure,Drama,Horror"
tt0109867,movie,The Flying Camel,Ha-Gamal Hame'ofef,0,1994,\N,93,Comedy
tt0109868,tvMovie,Gambler V: Playing for Keeps,Gambler V: Playing for Keeps,0,1994,\N,182,Western
tt0109870,short,A Game with No Rules,A Game with No Rules,0,1994,\N,17,"Drama,Short,Thriller"
tt0109872,movie,Fatal Fury: The Motion Picture,Garou Densetsu,0,1994,\N,100,"Action,Animation,Fantasy"
tt0109873,tvMovie,Tales from the Far Side,Tales from the Far Side,0,1994,\N,23,"Animation,Comedy,Fantasy"
tt0109875,movie,Gather at the River: A Bluegrass Celebration,Gather at the River: A Bluegrass Celebration,0,1994,\N,\N,"Documentary,Music"
tt0109876,short,Gbanga Tita,Gbanga Tita,0,1994,\N,7,"Documentary,Short"
tt0109877,tvMovie,Gefangene Liebe,Gefangene Liebe,0,1994,\N,92,Drama
tt0109878,short,Gegenschuß,Gegenschuß,0,1994,\N,7,Short
tt0109880,movie,Secret of Love,Das Geheimnis,0,1995,\N,80,"Drama,Romance"
tt0109884,movie,Genesis: The Creation and the Flood,Genesi: La creazione e il diluvio,0,1994,\N,91,"Adventure,Drama,Fantasy"
tt0109885,short,Gentle Giants,Gentle Giants,0,1995,\N,15,Short
tt0109889,movie,Gesetz der Straße,Gesetz der Straße,0,1994,\N,85,Documentary
tt0109890,movie,The Getaway,The Getaway,0,1994,\N,115,"Action,Adventure,Crime"
tt0109891,movie,Getting Even with Dad,Getting Even with Dad,0,1994,\N,109,"Comedy,Crime,Family"
tt0109892,tvMovie,Getting Gotti,Getting Gotti,0,1994,\N,89,"Crime,Drama"
tt0109893,movie,Getting In,Getting In,0,1994,\N,94,"Comedy,Romance,Thriller"
tt0109894,tvMovie,Getting Out,Getting Out,0,1994,\N,100,Drama
tt0109895,video,Ghoulies IV,Ghoulies IV,0,1994,\N,84,"Comedy,Fantasy,Horror"
tt0109896,movie,Ji mo fang xin ju le bu,Ji mo fang xin ju le bu,0,1995,\N,110,Drama
tt0109897,movie,A Gift from Heaven,A Gift from Heaven,0,1994,\N,102,Drama
tt0109898,tvMovie,The Gift of Love,The Gift of Love,0,1994,\N,100,Drama
tt0109899,movie,Gino,Gino,0,1994,\N,89,Drama
tt0109900,movie,Giorgino,Giorgino,0,1994,\N,177,"Adventure,Drama,Horror"
tt0109901,tvMovie,Girl with the Suitcases,To koritsi me tis valitses,0,1994,\N,127,"Comedy,Romance"
tt0109902,movie,The Girl in the Watermelon,The Girl in the Watermelon,0,1994,\N,92,Comedy
tt0109903,tvMovie,Girls in Prison,Girls in Prison,0,1994,\N,83,"Crime,Drama,Thriller"
tt0109905,movie,Gladiator Cop,Gladiator Cop,0,1995,\N,92,"Action,Drama,Fantasy"
tt0109906,movie,The Glass Shield,The Glass Shield,0,1994,\N,109,"Crime,Drama"
tt0109908,movie,Glenda and Camille Do Downtown,Glenda and Camille Do Downtown,0,1993,\N,\N,Documentary
tt0109909,tvEpisode,Glitterbug,Glitterbug,0,1994,\N,60,Documentary
tt0109910,tvMovie,Das gläserne Haus,Das gläserne Haus,0,1994,\N,85,Drama
tt0109912,movie,A Gnome Named Gnorm,A Gnome Named Gnorm,0,1990,\N,84,"Action,Adventure,Comedy"
tt0109913,movie,Go Fish,Go Fish,0,1994,\N,83,"Comedy,Drama,Romance"
tt0109915,tvSeries,Gogs,Gogs,0,1995,\N,5,"Animation,Comedy"
tt0109916,movie,Godzilla vs. SpaceGodzilla,Gojira vs. Supesugojira,0,1994,\N,108,"Action,Adventure,Sci-Fi"
tt0109917,movie,Golden Gate,Golden Gate,0,1993,\N,91,"Crime,Drama"
tt0109918,movie,The Dove's Bell-Ringer,Golubinyj zvonar,0,1994,\N,70,"Drama,Romance"
tt0109919,tvMovie,Good King Wenceslas,Good King Wenceslas,0,1994,\N,\N,Drama
tt0109920,movie,A Good Man in Africa,A Good Man in Africa,0,1994,\N,94,Comedy
tt0109921,movie,"Good Night, Irene","Good Night, Irene",0,1994,\N,110,Adventure
tt0109922,movie,Gopi Kishan,Gopi Kishan,0,1994,\N,161,"Action,Comedy,Drama"
tt0109923,tvMovie,Goracy czwartek,Goracy czwartek,0,1994,\N,52,"Comedy,Crime,Drama"
tt0109924,movie,Gore Whore,Gore Whore,0,1994,\N,74,Horror
tt0109927,movie,Le grand blanc de Lambaréné,Le grand blanc de Lambaréné,0,1995,\N,94,Drama
tt0109928,tvEpisode,Les légendes du Grand Nord,Les légendes du Grand Nord,0,1995,\N,90,Adventure
tt0109929,movie,Grande petite,Grande petite,0,1994,\N,105,\N
tt0109930,movie,Granitza,Granitza,0,1994,\N,85,Drama
tt0109933,movie,The Great Bikini Off-Road Adventure,The Great Bikini Off-Road Adventure,0,1994,\N,90,Comedy
tt0109934,movie,A Great Day in Harlem,A Great Day in Harlem,0,1994,\N,60,"Documentary,Music"
tt0109936,movie,Greedy,Greedy,0,1994,\N,113,Comedy
tt0109937,tvMovie,Green Dolphin Beat,Green Dolphin Beat,0,1994,\N,96,"Action,Drama"
tt0109938,short,Green Dream,Green Dream,0,1994,\N,23,Short
tt0109940,short,Greetings from Africa,Greetings from Africa,0,1995,\N,8,"Comedy,Documentary,Drama"
tt0109941,tvMovie,Greyhounds,Greyhounds,0,1994,\N,92,"Comedy,Crime,Drama"
tt0109942,movie,Dead Tired,Grosse fatigue,0,1994,\N,92,Comedy
tt0109943,tvEpisode,False Pregnancy,Grossesse nerveuse,0,1993,\N,83,Drama
tt0109945,movie,Henry's Romance,Der grüne Heinrich,0,1993,\N,110,Drama
tt0109946,movie,Shanghai Fever,Gu feng,0,1994,\N,91,"Comedy,Drama"
tt0109947,movie,Guai xia yi zhi mei,Guai xia yi zhi mei,0,1994,\N,87,"Action,Comedy,Crime"
tt0109948,movie,The Square,Guang Chang,0,1995,\N,100,Documentary
tt0109949,movie,Guantanamera,Guantanamera,0,1995,\N,105,"Comedy,Drama"
tt0109950,video,Guardian Angel,Guardian Angel,0,1994,\N,97,"Action,Drama,Thriller"
tt0109951,movie,Guarding Tess,Guarding Tess,0,1994,\N,96,"Comedy,Drama"
tt0109953,movie,Awakening,Gui mi xin qiao,0,1994,\N,92,"Comedy,Horror"
tt0109954,movie,Gui tu,Gui tu,0,1995,\N,106,\N
tt0109955,movie,Gui zhan,Gui zhan,0,1984,\N,88,Horror
tt0109956,tvMovie,Guinevere,Guinevere,0,1994,\N,96,"Adventure,Fantasy"
tt0109957,tvMovie,Guitarman,Guitarman,0,1994,\N,93,"Adventure,Drama"
tt0109958,movie,"He's a Woman, She's a Man",Gam chi yuk yip,0,1994,\N,107,"Comedy,Romance"
tt0109959,movie,Gunmen,Gunmen,0,1993,\N,94,"Action,Comedy,Crime"
tt0109960,tvMovie,Guns of Honor,Guns of Honor,0,1994,\N,188,Western
tt0109961,tvMovie,Gunsmoke: One Man's Justice,Gunsmoke: One Man's Justice,0,1994,\N,91,"Drama,Western"
tt0109962,movie,From Beijing with Love,Gwok chaan Ling Ling Chat,0,1994,\N,84,"Action,Comedy,Thriller"
tt0109963,movie,Sha dian yu sha ren shi ban,Sha dian yu sha ren shi ban,0,1994,\N,105,"Comedy,Drama"
tt0109965,movie,Guyver: Dark Hero,Guyver: Dark Hero,0,1994,\N,127,"Action,Horror,Sci-Fi"
tt0109966,movie,Gypsy Angels,Gypsy Angels,0,1990,\N,92,Drama
tt0109967,short,Günther 1939 (Heil Hitler),Günther 1939 (Heil Hitler),0,1994,\N,8,"Documentary,Short"
tt0109968,movie,Hai jiao wei qing,Hai jiao wei qing,0,1994,\N,90,Drama
tt0109969,movie,Hail Caesar,Hail Caesar,0,1994,\N,100,"Comedy,Music"
tt0109971,video,Hakosem!,Hakosem!,0,1994,\N,\N,"Family,Musical"
tt0109972,movie,Death in Shallow Water,Halál sekély vízben,0,1994,\N,100,"Crime,Drama,Thriller"
tt0109973,movie,Halali oder Der Schuß ins Brötchen,Halali oder Der Schuß ins Brötchen,0,1995,\N,95,Comedy
tt0109975,movie,Half-Cocked,Half-Cocked,0,1994,\N,90,"Drama,Music"
tt0109976,tvEpisode,Acts of Betrayal,Acts of Betrayal,0,1994,\N,90,Crime
tt0109977,tvEpisode,Hard Corps,Hard Corps,0,1995,\N,100,Crime
tt0109978,tvEpisode,Lies of the Mind,Lies of the Mind,0,1995,\N,95,Crime
tt0109979,tvEpisode,The Feeding,The Feeding,0,1995,\N,106,Crime
tt0109980,tvEpisode,Words Without Music,Words Without Music,0,1995,\N,95,Crime
tt0109981,movie,The Spouse,Hamsar,0,1994,\N,100,"Drama,Family"
tt0109982,movie,Hand Gun,Hand Gun,0,1994,\N,90,"Action,Crime,Drama"
tt0109984,movie,Hard Drive,Hard Drive,0,1994,\N,92,Thriller
tt0109985,tvMiniSeries,Hard Times,Hard Times,0,1994,1994,100,Drama
tt0109986,movie,The Hard Truth,The Hard Truth,0,1994,\N,100,"Action,Crime,Romance"
tt0109987,movie,Hard Vice,Hard Vice,0,1994,\N,86,"Crime,Drama,Thriller"
tt0109988,tvMovie,Hart to Hart: Crimes of the Hart,Hart to Hart: Crimes of the Hart,0,1994,\N,90,"Adventure,Crime,Mystery"
tt0109989,tvMovie,Hart to Hart: Home Is Where the Hart Is,Hart to Hart: Home Is Where the Hart Is,0,1994,\N,89,"Adventure,Crime,Mystery"
tt0109990,tvMovie,Hart to Hart: Old Friends Never Die,Hart to Hart: Old Friends Never Die,0,1994,\N,90,"Adventure,Crime,Mystery"
tt0109991,movie,The Stairway to the Distant Past,Harukana jidai no kaidan o,0,1995,\N,101,"Drama,Mystery"
tt0109992,tvMovie,Harvest for the Heart,Harvest for the Heart,0,1994,\N,90,"Drama,Family"
tt0109994,movie,The Quality of Mercy,Hasenjagd,0,1994,\N,105,"Drama,War"
tt0109995,movie,'Til Death,Hasta morir,0,1994,\N,90,"Action,Crime,Drama"
tt0109996,movie,Curfew,Hatta Ishaar Akhar,0,1994,\N,74,Drama
tt0109997,tvMovie,The Haunting of Seacliff Inn,The Haunting of Seacliff Inn,0,1994,\N,94,"Drama,Horror,Mystery"
tt0109998,tvMovie,Haß im Kopf,Haß im Kopf,0,1994,\N,95,Drama
tt0109999,short,Headless!,Headless!,0,1994,\N,\N,Short
tt0110000,tvMovie,Heads,Heads,0,1994,\N,90,"Comedy,Crime"
tt0110001,movie,Healer,Healer,0,1994,\N,106,Drama
tt0110002,tvMovie,Heart of Darkness,Heart of Darkness,0,1993,\N,100,Drama
tt0110003,tvMovie,Heart of a Child,Heart of a Child,0,1994,\N,120,Drama
tt0110004,tvMiniSeries,Heartland,Heartland,0,1994,1994,50,Drama
tt0110005,movie,Heavenly Creatures,Heavenly Creatures,0,1994,\N,99,"Biography,Crime,Drama"
tt0110006,movie,Heavyweights,Heavyweights,0,1995,\N,100,"Comedy,Drama,Family"
tt0110007,movie,Hei shan lu,Hei shan lu,0,1995,\N,97,Drama
tt0110008,movie,Pom Poko,Heisei tanuki gassen ponpoko,0,1994,\N,119,"Animation,Comedy,Drama"
tt0110009,movie,Helimadoe,Helimadoe,0,1993,\N,90,"Comedy,Romance"
tt0110010,movie,Hell Bent,Hell Bent,0,1995,\N,83,Drama
tt0110011,movie,Heller Tag,Heller Tag,0,1994,\N,85,Drama
tt0110013,movie,Henry & Verlin,Henry & Verlin,0,1996,\N,87,Drama
tt0110014,tvEpisode,Hercule Poirot's Christmas,Hercule Poirot's Christmas,0,1994,\N,100,"Crime,Drama,Mystery"
tt0110015,tvMovie,Hercules and the Amazon Women,Hercules and the Amazon Women,0,1994,\N,91,"Action,Adventure,Fantasy"
tt0110016,tvMovie,Hercules: The Legendary Journeys - The Circle of Fire,Hercules: The Legendary Journeys - Hercules and the Circle of Fire,0,1994,\N,91,"Action,Adventure,Fantasy"
tt0110017,tvMovie,Hercules: The Legendary Journeys - Hercules and the Lost Kingdom,Hercules: The Legendary Journeys - Hercules and the Lost Kingdom,0,1994,\N,91,"Action,Adventure,Fantasy"
tt0110018,tvMovie,Hercules in the Maze of the Minotaur,Hercules in the Maze of the Minotaur,0,1994,\N,90,"Action,Adventure,Fantasy"
tt0110019,tvMovie,Hercules in the Underworld,Hercules in the Underworld,0,1994,\N,90,"Action,Adventure,Fantasy"
tt0110020,tvMovie,Heart of Stone,Herz aus Stein,0,1995,\N,90,Drama
tt0110021,movie,Hey Stranger,Hey Stranger,0,1994,\N,145,"Mystery,Romance,Thriller"
tt0110022,movie,The Hidden II,The Hidden II,0,1993,\N,93,"Crime,Horror,Sci-Fi"
tt0110023,movie,High Boot Benny,High Boot Benny,0,1993,\N,82,Drama
tt0110024,movie,The High Crusade,The High Crusade,0,1994,\N,100,"Adventure,Comedy,Sci-Fi"
tt0110025,movie,High School II,High School II,0,1994,\N,220,Documentary
tt0110027,movie,Highlander: The Final Dimension,Highlander III: The Sorcerer,0,1994,\N,99,"Action,Fantasy,Romance"
tt0110028,movie,Highway of Heartache,Highway of Heartache,0,1996,\N,86,"Comedy,Musical"
tt0110029,movie,La hija del Puma,La hija del Puma,0,1994,\N,101,Drama
tt0110030,tvMovie,Himmel und Hölle,Himmel und Hölle,0,1994,\N,84,Drama
tt0110032,short,Die hirnlose Frau,Die hirnlose Frau,0,1994,\N,\N,Short
tt0110033,movie,Les hirondelles ne meurent pas à Jerusalem,Les hirondelles ne meurent pas à Jerusalem,0,1994,\N,84,Drama
tt0110034,movie,L'histoire du garçon qui voulait qu'on l'embrasse,L'histoire du garçon qui voulait qu'on l'embrasse,0,1994,\N,95,"Drama,Romance"
tt0110036,movie,Stories from the Kronen,Historias del Kronen,0,1995,\N,95,"Action,Drama"
tt0110037,movie,The Hitler Tapes,The Hitler Tapes,0,1994,\N,55,Comedy
tt0110038,movie,Hits!,Hits!,0,1994,\N,\N,"Comedy,Drama"
tt0110040,movie,Hollywood Dreams,Hollywood Dreams,0,1994,\N,82,Comedy
tt0110041,movie,Life and Death of the Hollywood Kid,Hollywood Kid Eu Saeng-ae,0,1994,\N,114,Drama
tt0110044,movie,Holy Matrimony,Holy Matrimony,0,1994,\N,93,"Comedy,Crime"
tt0110045,movie,Men Always Lie,Los hombres siempre mienten,0,1995,\N,100,Comedy
tt0110046,short,Home Away from Home,Home Away from Home,0,1994,\N,11,Short
tt0110049,tvMiniSeries,Homeroom Affairs,Tanin no kankei,0,1994,\N,45,"Animation,Comedy,Romance"
tt0110051,movie,Blush,Hong fen,0,1995,\N,115,Drama
tt0110052,movie,Hong Kong 97,Hong Kong 97,0,1994,\N,91,"Action,Drama,Thriller"
tt0110053,movie,Red Rose White Rose,Hung mooi gwai baak mooi gwai,0,1994,\N,110,Drama
tt0110054,movie,The New Legend of Shaolin,Hung Hei Kwun: Siu Lam ng zou,0,1994,\N,95,"Action,Adventure,Comedy"
tt0110055,movie,Hong tian mi ling,Hong tian mi ling,0,1994,\N,119,"Action,Thriller"
tt0110056,tvMovie,Honor Thy Father and Mother: The True Story of the Menendez Murders,Honor Thy Father and Mother: The True Story of the Menendez Murders,0,1994,\N,93,"Crime,Drama"
tt0110057,movie,Hoop Dreams,Hoop Dreams,0,1994,\N,170,"Documentary,Drama,Sport"
tt0110060,tvMovie,Hostage for a Day,Hostage for a Day,0,1994,\N,95,Comedy
tt0110061,movie,Hostile Intentions,Hostile Intentions,0,1995,\N,90,"Action,Drama,Thriller"
tt0110063,short,Hotel Oasis,Hotel Oasis,0,1995,\N,29,"Comedy,Short"
tt0110064,movie,House Party 3,House Party 3,0,1994,\N,100,"Comedy,Music,Romance"
tt0110065,movie,The House on Todville Road,The House on Todville Road,0,1994,\N,93,Drama
tt0110066,movie,Houseguest,Houseguest,0,1995,\N,113,Comedy
tt0110067,short,Housewives: The Making of the Cast Album,Housewives: The Making of the Cast Album,0,1994,\N,8,Short
tt0110068,tvMovie,How the West Was Fun,How the West Was Fun,0,1994,\N,96,"Comedy,Family,Western"
tt0110069,movie,Hrad z pisku,Hrad z pisku,0,1994,\N,80,Romance
