tconst,titletype,primarytitle,originaltitle,isadult,startyear,endyear,runtimeminutes,genres
tt0052551,movie,Alt Heidelberg,Alt Heidelberg,0,1959,\N,108,"Drama,Romance"
tt0052552,movie,Eine alte Liebe,Eine alte Liebe,0,1959,\N,92,Drama
tt0052553,movie,The Day It Rained,Am Tag als der Regen kam,0,1959,\N,88,"Crime,Drama"
tt0052555,movie,The Vampire and the Ballerina,L'amante del vampiro,0,1960,\N,85,Horror
tt0052556,movie,The Lovers,Les amants,0,1958,\N,90,"Drama,Romance"
tt0052557,movie,The Restless and the Damned,L'ambitieuse,0,1959,\N,95,Drama
tt0052558,movie,L'amico del giaguaro,L'amico del giaguaro,0,1959,\N,99,Comedy
tt0052560,movie,Anari,Anari,0,1959,\N,166,"Comedy,Drama,Musical"
tt0052561,movie,Anatomy of a Murder,Anatomy of a Murder,0,1959,\N,161,"Drama,Mystery"
tt0052563,movie,The Angry Hills,The Angry Hills,0,1959,\N,105,"Drama,Thriller,War"
tt0052564,movie,The Angry Red Planet,The Angry Red Planet,0,1959,\N,83,"Adventure,Horror,Sci-Fi"
tt0052566,movie,Passport to Darkness,Ankoku no ryoken,0,1959,\N,89,"Action,Crime"
tt0052567,movie,The Big Boss,Ankokugai no kaoyaku,0,1959,\N,101,"Crime,Drama"
tt0052568,movie,Annushka,Annushka,0,1959,\N,71,Drama
tt0052569,short,Apes of Wrath,Apes of Wrath,0,1959,\N,7,"Animation,Comedy,Family"
tt0052570,movie,The Dam on the Yellow River,Apocalisse sul fiume giallo,0,1960,\N,95,Drama
tt0052571,movie,Witness in the City,Un témoin dans la ville,0,1959,\N,86,"Crime,Drama,Thriller"
tt0052572,movie,The World of Apu,Apur Sansar,0,1959,\N,105,Drama
tt0052573,movie,"Archimède, le clochard","Archimède, le clochard",0,1959,\N,76,"Comedy,Drama"
tt0052574,movie,The Black Archer,L'arciere nero,0,1959,\N,75,"Adventure,Drama"
tt0052575,movie,You're on Your Own,Arrangiatevi,0,1959,\N,110,Comedy
tt0052577,movie,Arson for Hire,Arson for Hire,0,1959,\N,67,"Crime,Romance"
tt0052578,movie,Signé: Arsène Lupin,Signé: Arsène Lupin,0,1959,\N,100,"Comedy,Crime,Mystery"
tt0052579,movie,Samurai Saga,Aru kengo no shogai,0,1959,\N,111,"Action,Drama,Romance"
tt0052580,movie,Arzt aus Leidenschaft,Arzt aus Leidenschaft,0,1959,\N,92,Drama
tt0052581,movie,Doctor Without Scruples,Arzt ohne Gewissen,0,1959,\N,95,Horror
tt0052582,movie,As the Sea Rages,As the Sea Rages,0,1959,\N,104,Drama
tt0052583,movie,Ask Any Girl,Ask Any Girl,0,1959,\N,98,"Comedy,Romance"
tt0052584,movie,Il peccato degli anni verdi,Il peccato degli anni verdi,0,1960,\N,92,"Drama,Romance"
tt0052585,short,Les astronautes,Les astronautes,0,1959,\N,14,"Animation,Sci-Fi,Short"
tt0052586,short,Tomorrow's Sun,Asu no taiyô,0,1959,\N,7,"Comedy,Short"
tt0052587,movie,The Atomic Submarine,The Atomic Submarine,0,1959,\N,72,"Sci-Fi,Thriller"
tt0052588,movie,Attack of the Jungle Women,Attack of the Jungle Women,0,1959,\N,72,"Drama,History"
tt0052589,movie,Fiasco in Milan,Audace colpo dei soliti ignoti,0,1959,\N,105,"Comedy,Crime"
tt0052591,movie,Aus dem Tagebuch eines Frauenarztes,Aus dem Tagebuch eines Frauenarztes,0,1959,\N,83,Drama
tt0052592,movie,Seven in the Sun,Gli avventurieri dei tropici,0,1960,\N,100,Adventure
tt0052593,movie,Awantura o Basie,Awantura o Basie,0,1959,\N,96,"Comedy,Family"
tt0052595,movie,Babette Goes to War,Babette s'en va-t-en guerre,0,1959,\N,106,"Comedy,War"
tt0052596,short,Backwoods Bunny,Backwoods Bunny,0,1959,\N,7,"Animation,Comedy,Family"
tt0052597,movie,Baietii nostri,Baietii nostri,0,1960,\N,91,Comedy
tt0052598,movie,El baile,El baile,0,1959,\N,89,Comedy
tt0052599,movie,Bajo el cielo andaluz,Bajo el cielo andaluz,0,1960,\N,90,"Comedy,Musical,Romance"
tt0052600,movie,Ballad of a Soldier,Ballada o soldate,0,1959,\N,88,"Drama,Romance,War"
tt0052601,movie,The Bandit of Zhobe,The Bandit of Zhobe,0,1959,\N,80,"Action,Adventure"
tt0052602,movie,The Bat,The Bat,0,1959,\N,80,"Horror,Mystery,Thriller"
tt0052603,short,Baton Bunny,Baton Bunny,0,1959,\N,7,"Adventure,Animation,Comedy"
tt0052604,movie,The Giant of Marathon,La battaglia di Maratona,0,1959,\N,90,"Action,Adventure,Drama"
tt0052605,movie,Battle Flame,Battle Flame,0,1959,\N,78,"Drama,War"
tt0052606,movie,Battle of the Coral Sea,Battle of the Coral Sea,0,1959,\N,86,"Action,Drama,Romance"
tt0052607,movie,The Battle of the Sexes,The Battle of the Sexes,0,1960,\N,84,Comedy
tt0052608,movie,The Depot of the Dead,Baza ludzi umarlych,0,1959,\N,104,Drama
tt0052609,movie,Beast from Haunted Cave,Beast from Haunted Cave,0,1959,\N,72,"Crime,Horror,Thriller"
tt0052610,movie,The Beat Generation,The Beat Generation,0,1959,\N,95,"Crime,Drama,Thriller"
tt0052611,movie,The Giant Behemoth,Behemoth the Sea Monster,0,1959,\N,80,"Horror,Sci-Fi"
tt0052613,movie,Bei der blonden Kathrein,Bei der blonden Kathrein,0,1959,\N,88,"Comedy,Romance"
tt0052614,movie,Le bel âge,Le bel âge,0,1960,\N,100,"Comedy,Drama"
tt0052616,tvMovie,The Bells of St. Mary's,The Bells of St. Mary's,0,1959,\N,90,Drama
tt0052617,movie,Beloved Infidel,Beloved Infidel,0,1959,\N,123,"Biography,Drama,Romance"
tt0052618,movie,Ben-Hur,Ben-Hur,0,1959,\N,212,"Adventure,Drama"
tt0052619,movie,The Best of Everything,The Best of Everything,0,1959,\N,121,"Drama,Romance"
tt0052620,tvMovie,Der Besuch der alten Dame,Der Besuch der alten Dame,0,1959,\N,115,"Comedy,Drama"
tt0052621,short,Between the Tides,Between the Tides,0,1958,\N,20,"Documentary,Short"
tt0052622,movie,Bevor der Blitz einschlägt,Bevor der Blitz einschlägt,0,1959,\N,96,Comedy
tt0052623,movie,Web of Evidence,Beyond This Place,0,1959,\N,90,"Crime,Mystery,Thriller"
tt0052624,movie,Bezaubernde Arabella,Bezaubernde Arabella,0,1959,\N,87,Romance
tt0052625,movie,Bialy niedzwiedz,Bialy niedzwiedz,0,1959,\N,95,Drama
tt0052626,movie,The Big Circus,The Big Circus,0,1959,\N,109,"Drama,Romance"
tt0052627,movie,The Big Fisherman,The Big Fisherman,0,1959,\N,180,"Drama,History"
tt0052629,movie,The Big Operator,The Big Operator,0,1959,\N,91,"Crime,Drama"
tt0052631,movie,The Black Orchid,The Black Orchid,0,1958,\N,96,"Drama,Romance"
tt0052632,movie,The Blue Sea and You,Das blaue Meer und Du,0,1959,\N,93,"Comedy,Musical,Romance"
tt0052633,movie,The Blue Moth,Der blaue Nachtfalter,0,1959,\N,90,Drama
tt0052634,movie,Chance Meeting,Blind Date,0,1959,\N,95,"Crime,Drama,Mystery"
tt0052635,movie,Mein Kampf,Den blodiga tiden,0,1960,\N,111,"Documentary,Drama,War"
tt0052636,movie,Blood and Steel,Blood and Steel,0,1959,\N,63,"Drama,War"
tt0052637,movie,The Bloody Brood,The Bloody Brood,0,1959,\N,80,"Crime,Drama"
tt0052638,movie,The Blue Angel,The Blue Angel,0,1959,\N,107,Drama
tt0052639,movie,Blue Denim,Blue Denim,0,1959,\N,89,"Drama,Romance"
tt0052640,movie,Bobby Dodd greift ein,Bobby Dodd greift ein,0,1959,\N,92,"Comedy,Crime"
tt0052641,short,Bonanza Bunny,Bonanza Bunny,0,1959,\N,7,"Animation,Comedy,Family"
tt0052642,movie,Boris Godunov,Boris Godunov,0,1954,\N,110,"Drama,Music"
tt0052643,movie,Born to Be Loved,Born to Be Loved,0,1959,\N,82,"Comedy,Romance"
tt0052644,movie,Le Bossu,Le bossu,0,1959,\N,105,"Action,Adventure"
tt0052645,movie,The Boy and the Bridge,The Boy and the Bridge,0,1959,\N,91,Drama
tt0052646,movie,The Brain That Wouldn't Die,The Brain That Wouldn't Die,0,1962,\N,82,"Horror,Sci-Fi"
tt0052647,tvEpisode,Brand,Brand,0,1959,\N,90,Drama
tt0052648,movie,Breakout,Danger Within,0,1959,\N,101,"Drama,War"
tt0052649,movie,The Bridal Path,The Bridal Path,0,1959,\N,95,Comedy
tt0052651,short,A Broken Leghorn,A Broken Leghorn,0,1959,\N,6,"Animation,Comedy,Family"
tt0052652,movie,Broth of a Boy,Broth of a Boy,0,1959,\N,77,Comedy
tt0052653,movie,Brott i paradiset,Brott i paradiset,0,1959,\N,81,"Crime,Mystery,Thriller"
tt0052654,movie,The Bridge,Die Brücke,0,1959,\N,103,"Drama,War"
tt0052655,movie,A Bucket of Blood,A Bucket of Blood,0,1959,\N,66,"Comedy,Crime,Horror"
tt0052656,movie,The Buddenbrooks,Buddenbrooks - 1. Teil,0,1959,\N,99,Drama
tt0052657,movie,The Buddenbrooks,Buddenbrooks - 2. Teil,0,1959,\N,107,Drama
tt0052658,movie,"Buen viaje, Pablo","Buen viaje, Pablo",0,1959,\N,95,Drama
tt0052659,short,"Buenos días, Buenos Aires","Buenos días, Buenos Aires",0,1959,\N,20,Short
tt0052661,movie,Bumerang,Bumerang,0,1960,\N,92,"Crime,Thriller"
tt0052662,movie,But Not for Me,But Not for Me,0,1959,\N,111,"Comedy,Romance"
tt0052663,movie,Beast at Bay,La bête à l'affût,0,1959,\N,95,"Drama,Thriller"
tt0052664,movie,Café pod Minoga,Café pod Minoga,0,1959,\N,88,"Comedy,War"
tt0052665,movie,Café Odeon,Café Odeon,0,1959,\N,90,Drama
tt0052666,movie,Calibre 44,Calibre 44,0,1960,\N,95,"Adventure,Western"
tt0052667,movie,"Caltiki, the Immortal Monster",Caltiki il mostro immortale,0,1959,\N,77,"Adventure,Horror,Sci-Fi"
tt0052668,movie,La cambiale,La cambiale,0,1959,\N,109,Comedy
tt0052669,movie,Le cameriere,Le cameriere,0,1959,\N,93,Comedy
tt0052670,movie,Captain Falcon,Capitan Fuoco,0,1958,\N,85,Adventure
tt0052671,movie,Kapitanskaya dochka,Kapitanskaya dochka,0,1958,\N,135,Drama
tt0052672,movie,The Captain's Table,The Captain's Table,0,1959,\N,90,Comedy
tt0052673,movie,Career,Career,0,1959,\N,105,Drama
tt0052674,movie,Career Girl,Career Girl,0,1960,\N,61,Drama
tt0052675,movie,The Devil Made a Woman,Carmen la de Ronda,0,1959,\N,106,Drama
tt0052676,movie,Carry on Teacher,Carry on Teacher,0,1959,\N,86,Comedy
tt0052678,movie,College Boarding House,La casa de la Troya,0,1959,\N,94,"Comedy,Drama,Romance"
tt0052679,movie,La casa del terror,La casa del terror,0,1960,\N,82,"Comedy,Horror,Mystery"
tt0052680,movie,Cash McCall,Cash McCall,0,1960,\N,102,"Drama,Romance"
tt0052681,movie,Cast a Long Shadow,Cast a Long Shadow,0,1959,\N,82,"Drama,Western"
tt0052682,short,Cat's Paw,Cat's Paw,0,1959,\N,6,"Adventure,Animation,Comedy"
tt0052684,movie,The Devil's Cavaliers,I cavalieri del diavolo,0,1959,\N,92,"Adventure,Drama"
tt0052685,movie,El cerro de los locos,El cerro de los locos,0,1960,\N,88,"Comedy,Drama"
tt0052686,movie,Some Like It... Cold,Certains l'aiment... froide,0,1960,\N,90,Comedy
tt0052687,movie,Charles' Aunt,Charles tante,0,1959,\N,101,"Comedy,Family"
tt0052688,movie,Charlestón,Charlestón,0,1959,\N,83,Comedy
tt0052690,movie,Le chemin des écoliers,Le chemin des écoliers,0,1959,\N,90,Drama
tt0052691,movie,The Child and the Killer,The Child and the Killer,0,1959,\N,65,"Crime,Drama"
tt0052692,short,China Jones,China Jones,0,1959,\N,6,"Animation,Comedy,Family"
tt0052694,movie,"Ciao, ciao bambina! (Piove)","Ciao, ciao bambina! (Piove)",0,1959,\N,96,"Comedy,Drama"
tt0052695,movie,The Circle,The Vicious Circle,0,1957,\N,84,"Crime,Mystery,Thriller"
tt0052696,movie,City of Fear,City of Fear,0,1959,\N,81,"Crime,Drama,Thriller"
tt0052698,movie,Classe Tous Risques,Classe tous risques,0,1960,\N,110,"Crime,Drama,Romance"
tt0052700,movie,Compulsion,Compulsion,0,1959,\N,103,"Biography,Crime,Drama"
tt0052702,movie,The Cosmic Man,The Cosmic Man,0,1959,\N,72,"Adventure,Sci-Fi,Thriller"
tt0052703,movie,The Cossacks,I cosacchi,0,1960,\N,100,"Action,Adventure,Drama"
tt0052704,movie,Costa Azzurra,Costa Azzurra,0,1959,\N,84,Comedy
tt0052705,movie,My Little Seamstress,A Costureirinha da Sé,0,1959,\N,103,"Comedy,Drama"
tt0052706,movie,Count Your Blessings,Count Your Blessings,0,1959,\N,102,"Comedy,Drama,Romance"
tt0052707,movie,Counterplot,Counterplot,0,1959,\N,76,"Crime,Drama"
tt0052708,movie,The Cousins,Les cousins,0,1959,\N,112,Drama
tt0052709,movie,Cover Girl Killer,Cover Girl Killer,0,1959,\N,61,"Crime,Thriller"
tt0052710,movie,Crash Drive,Crash Drive,0,1959,\N,65,Drama
tt0052711,movie,"Crime & Punishment, USA","Crime & Punishment, USA",0,1959,\N,96,"Crime,Drama"
tt0052712,movie,Crimen para recién casados,Crimen para recién casados,0,1960,\N,86,Comedy
tt0052713,movie,The Crimson Kimono,The Crimson Kimono,0,1959,\N,82,"Crime,Drama,Mystery"
tt0052715,movie,The Crowning Experience,The Crowning Experience,0,1960,\N,102,"Biography,Drama,Musical"
tt0052716,movie,Cry Tough,Cry Tough,0,1959,\N,83,"Crime,Drama"
tt0052717,movie,Cuban Rebel Girls,Cuban Rebel Girls,0,1959,\N,68,Adventure
tt0052718,movie,Curse of the Undead,Curse of the Undead,0,1959,\N,79,"Horror,Western"
tt0052719,movie,Daddy-O,Daddy-O,0,1958,\N,74,"Crime,Music,Mystery"
tt0052721,movie,Darbuján a Pandrhola,Darbuján a Pandrhola,0,1960,\N,80,"Comedy,Family,Fantasy"
tt0052722,movie,Darby O'Gill and the Little People,Darby O'Gill and the Little People,0,1959,\N,93,"Adventure,Family,Fantasy"
tt0052724,movie,Day of the Outlaw,Day of the Outlaw,0,1959,\N,92,"Drama,Western"
tt0052725,movie,Back to the Door,De espaldas a la puerta,0,1959,\N,88,"Crime,Drama"
tt0052726,movie,The Road to Shame,Des femmes disparaissent,0,1959,\N,85,"Crime,Drama,Thriller"
tt0052727,movie,Desert Desperados,La peccatrice del deserto,0,1959,\N,81,"Drama,History,Romance"
tt0052728,movie,Desert Mice,Desert Mice,0,1959,\N,85,"Comedy,War"
tt0052729,movie,Despedida de soltero,Despedida de soltero,0,1961,\N,76,Comedy
tt0052730,tvEpisode,The Desperate Man,The Desperate Man,0,1961,\N,60,"Crime,Mystery"
tt0052731,movie,Destinazione Sanremo,Destinazione Sanremo,0,1959,\N,\N,\N
tt0052732,movie,Swinging at the Castle,Det svänger på slottet,0,1959,\N,96,"Comedy,Music"
tt0052733,movie,Two Men in Manhattan,Deux hommes dans Manhattan,0,1959,\N,84,"Crime,Drama,Thriller"
tt0052734,movie,Devil's Bait,Devil's Bait,0,1959,\N,58,Drama
tt0052735,movie,The Devil's Disciple,The Devil's Disciple,0,1959,\N,83,"Comedy,History,Romance"
tt0052736,movie,Dhool Ka Phool,Dhool Ka Phool,0,1959,\N,153,Drama
tt0052737,movie,Le dialogue des Carmélites,Le dialogue des Carmélites,0,1960,\N,112,"Drama,History"
tt0052738,movie,The Diary of Anne Frank,The Diary of Anne Frank,0,1959,\N,180,"Biography,Drama,Family"
tt0052739,movie,The Diary of a High School Bride,The Diary of a High School Bride,0,1959,\N,72,Drama
tt0052740,movie,Didi,Didi,0,1959,\N,\N,Drama
tt0052741,movie,Diego Corrientes,Diego Corrientes,0,1959,\N,98,"Adventure,Drama,Musical"
tt0052742,short,Django Reinhardt,Django Reinhardt,0,1957,\N,26,"Documentary,Short"
tt0052743,movie,The Good Old Piano,Dobri stari pianino,0,1959,\N,98,"Drama,War"
tt0052744,movie,The Doctor's Dilemma,The Doctor's Dilemma,0,1958,\N,99,"Comedy,Drama"
tt0052745,movie,A Dog of Flanders,A Dog of Flanders,0,1960,\N,96,"Drama,Family"
tt0052746,movie,Zoku Sûpâ jaiantsu - Dokuga ôkoku,Zoku Sûpâ jaiantsu - Dokuga ôkoku,0,1959,\N,56,"Action,Adventure,Fantasy"
tt0052747,movie,Dokuritsu gurentai,Dokuritsu gurentai,0,1959,\N,109,"Action,Drama,War"
tt0052748,movie,"Don José, Pepe y Pepito","Don José, Pepe y Pepito",0,1961,\N,77,Comedy
tt0052749,movie,Don't Give Up the Ship,Don't Give Up the Ship,0,1959,\N,89,Comedy
tt0052750,movie,Don't Panic Chaps,Don't Panic Chaps,0,1959,\N,85,"Comedy,War"
tt0052751,short,Donald in Mathmagic Land,Donald in Mathmagic Land,0,1959,\N,27,"Animation,Family,Fantasy"
tt0052753,movie,Back to the Wall,Le dos au mur,0,1958,\N,93,"Crime,Drama,Film-Noir"
tt0052754,movie,Dos gallos en palenque,Dos gallos en palenque,0,1960,\N,98,"Comedy,Drama,Music"
tt0052755,movie,Poison at 2:30,Las dos y media y... veneno,0,1959,\N,87,Comedy
tt0052756,movie,Dostigaev i drugie,Dostigaev i drugie,0,1961,\N,101,Drama
tt0052757,movie,Twelve Hours by the Clock,Douze heures d'horloge,0,1959,\N,105,"Crime,Drama"
tt0052759,movie,The Chasers,Les dragueurs,0,1959,\N,78,Drama
tt0052760,movie,Drillinge an Bord,Drillinge an Bord,0,1959,\N,82,"Comedy,Crime,Romance"
tt0052761,movie,Du bist wunderbar,Du bist wunderbar,0,1959,\N,91,"Comedy,Romance"
tt0052764,movie,Duelo en la cañada,Duelo en la cañada,0,1959,\N,88,\N
tt0052765,movie,Picnic on the Grass,Le déjeuner sur l'herbe,0,1959,\N,91,"Comedy,Romance"
tt0052766,movie,Valentine's Day,El día de los enamorados,0,1959,\N,95,"Comedy,Fantasy,Romance"
tt0052767,movie,Días de feria,Días de feria,0,1960,\N,92,Comedy
tt0052768,movie,The Brute,Dúvad,0,1961,\N,96,Drama
tt0052769,movie,L'eau à la bouche,L'eau à la bouche,0,1960,\N,85,"Comedy,Romance"
tt0052770,movie,An Echo Calls You,Kodama wa yonde iru,0,1959,\N,87,"Comedy,Drama"
tt0052771,movie,Edge of Eternity,Edge of Eternity,0,1959,\N,80,"Crime,Drama,Mystery"
tt0052773,movie,Elephant Gun,Nor the Moon by Night,0,1958,\N,90,"Adventure,Drama"
tt0052774,movie,Ellas también son rebeldes,Ellas también son rebeldes,0,1961,\N,92,"Crime,Drama"
tt0052775,movie,El emigrante,El emigrante,0,1959,\N,73,Comedy
tt0052776,movie,Der Löwe von Babylon,Der Löwe von Babylon,0,1959,\N,120,Adventure
tt0052777,movie,The End of the Line,The End of the Line,0,1957,\N,62,"Crime,Drama,Mystery"
tt0052778,movie,An Angel on Wheels,Ein Engel auf Erden,0,1959,\N,87,"Comedy,Fantasy,Romance"
tt0052780,movie,Upstairs and Downstairs,Upstairs and Downstairs,0,1959,\N,101,Comedy
tt0052781,movie,Escape by Night,Era notte a Roma,0,1960,\N,151,"Drama,War"
tt0052782,movie,Hercules Unchained,Ercole e la regina di Lidia,0,1959,\N,98,"Adventure,Fantasy"
tt0052783,movie,Escucha mi canción,Escucha mi canción,0,1959,\N,84,Musical
tt0052784,movie,Skeleton of Mrs. Morales,El esqueleto de la señora Morales,0,1960,\N,85,"Comedy,Crime,Horror"
tt0052785,short,Esta tierra nuestra,Esta tierra nuestra,0,1959,\N,19,"Documentary,Short"
tt0052786,movie,Violent Summer,Estate violenta,0,1959,\N,98,"Drama,Romance,War"
tt0052788,movie,Una estrella y dos estrellados,Una estrella y dos estrellados,0,1960,\N,80,Comedy
tt0052789,movie,Piece of the Sky,Un ettaro di cielo,0,1958,\N,86,Comedy
tt0052790,movie,Yevgeni Onegin,Yevgeni Onegin,0,1959,\N,106,"Drama,Music"
tt0052791,movie,European Nights,Europa di notte,0,1959,\N,102,Documentary
tt0052792,movie,The FBI Story,The FBI Story,0,1959,\N,149,"Crime,Drama,History"
tt0052793,movie,Face of Fire,Face of Fire,0,1959,\N,79,Drama
tt0052794,movie,Face of a Fugitive,Face of a Fugitive,0,1959,\N,81,"Drama,Western"
tt0052795,movie,Three Murderesses,Faibles femmes,0,1959,\N,75,Comedy
tt0052796,movie,Far til fire på Bornholm,Far til fire på Bornholm,0,1959,\N,104,"Comedy,Family"
tt0052797,movie,Farmacia de guardia,Farmacia de guardia,0,1958,\N,90,Drama
tt0052799,movie,Ferry to Hong Kong,Ferry to Hong Kong,0,1959,\N,112,"Action,Adventure,Drama"
tt0052801,movie,Die feuerrote Baronesse,Die feuerrote Baronesse,0,1959,\N,99,"Action,Thriller"
tt0052802,movie,La fiel infantería,La fiel infantería,0,1960,\N,113,"Drama,War"
tt0052803,movie,Port of Desire,La fille de Hambourg,0,1958,\N,86,"Drama,Romance"
tt0052805,movie,First Man Into Space,First Man Into Space,0,1959,\N,77,"Drama,Horror,Sci-Fi"
tt0052806,short,First on the Road,First on the Road,0,1959,\N,12,Short
tt0052807,movie,Five Bold Women,Five Bold Women,0,1960,\N,82,Western
tt0052808,movie,Five Gates to Hell,Five Gates to Hell,0,1959,\N,98,"Adventure,Drama,War"
tt0052809,movie,The Five Pennies,The Five Pennies,0,1959,\N,117,"Biography,Drama,Music"
tt0052810,movie,Fever Mounts at El Pao,La fièvre monte à El Pao,0,1959,\N,97,Drama
tt0052811,movie,The Flesh and the Fiends,The Flesh and the Fiends,0,1960,\N,94,"Crime,Drama,Thriller"
tt0052812,movie,Floods of Fear,Floods of Fear,0,1958,\N,84,"Action,Adventure,Crime"
tt0052813,movie,Fly mej en greve,Fly mej en greve,0,1959,\N,87,Comedy
tt0052814,movie,The Flying Fontaines,The Flying Fontaines,0,1959,\N,84,Drama
