tconst,titletype,primarytitle,originaltitle,isadult,startyear,endyear,runtimeminutes,genres
tt0180592,video,Candid Candid Camera Volume 4,Candid Candid Camera Volume 4,0,1985,\N,60,"Comedy,Reality-TV"
tt0180593,video,Candid Candid Camera Volume 5,Candid Candid Camera Volume 5,0,1986,\N,60,"Comedy,Reality-TV"
tt0180595,short,The Cardboard Box,The Cardboard Box,0,1923,\N,\N,"Crime,Drama,Mystery"
tt0180596,movie,Castelnuovo,Castelnuovo,0,1999,\N,\N,Comedy
tt0180598,movie,Four Days to Death,Cetiri dana do smrti,0,1976,\N,99,Drama
tt0180600,video,The Bitter End,The Bitter End,1,1989,\N,109,Adult
tt0180601,movie,Chickboxer,Chickboxer,0,1992,\N,70,"Action,Comedy,Crime"
tt0180603,video,Chuck Berry & Bo Diddley's Rock 'n' Roll All Star Jam,Chuck Berry & Bo Diddley's Rock 'n' Roll All Star Jam,0,1985,\N,55,"Documentary,Music"
tt0180607,movie,Le clone,Le clone,0,1998,\N,90,Comedy
tt0180608,movie,La cobarde,La cobarde,0,1953,\N,115,Drama
tt0180609,short,Coffee Colored Children,Coffee Colored Children,0,1988,\N,16,"Documentary,Short"
tt0180611,movie,Cold Journey,Cold Journey,0,1975,\N,75,Drama
tt0180614,movie,Como perros y gatos,Como perros y gatos,0,1969,\N,90,Comedy
tt0180615,movie,Con la música en el alma,Con la música en el alma,0,1951,\N,91,Music
tt0180616,short,Conversations in Limbo,Conversations in Limbo,0,1998,\N,\N,"Drama,Short"
tt0180620,movie,The Cotton Club,The Cotton Club,0,1982,\N,\N,\N
tt0180621,tvEpisode,White Ghost,White Ghost,0,1996,\N,100,"Crime,Drama,Mystery"
tt0180622,short,Crash & Burn,Crash & Burn,0,1999,\N,\N,"Comedy,Short"
tt0180623,movie,Creaturealm: From the Dead,Creaturealm: From the Dead,0,1998,\N,82,"Horror,Thriller"
tt0180626,movie,The Cruz Brothers and Miss Malloy,The Cruz Brothers and Miss Malloy,0,1980,\N,54,Drama
tt0180627,movie,The Red Flower,Crveni cvet,0,1950,\N,110,War
tt0180628,movie,El cuerpazo del delito,El cuerpazo del delito,0,1970,\N,115,Comedy
tt0180629,movie,Cuidado con las imitaciones,Cuidado con las imitaciones,0,1948,\N,80,"Comedy,Musical"
tt0180631,movie,Deadlock,Deadlock,0,1997,\N,88,"Comedy,Horror"
tt0180633,movie,The Promising Boy,Decko koji obecava,0,1981,\N,106,"Comedy,Drama,Music"
tt0180634,movie,Il delitto di Via Monte Parioli,Il delitto di Via Monte Parioli,0,1998,\N,97,"Crime,Mystery"
tt0180637,movie,Desesperato,Desesperato,0,1968,\N,100,Drama
tt0180640,movie,Deveto cudo na istoku,Deveto cudo na istoku,0,1972,\N,83,"Drama,Romance"
tt0180641,video,P.R.O.B.E.: The Devil of Winterborne,P.R.O.B.E.: The Devil of Winterborne,0,1995,\N,82,"Crime,Horror,Thriller"
tt0180642,movie,Girl from the Mountains,Devojka sa Kosmaja,0,1972,\N,82,"Drama,Romance,War"
tt0180643,movie,O Diabo Mora No Sangue,O Diabo Mora No Sangue,0,1968,\N,90,Drama
tt0180644,short,Diary of an African Nun,Diary of an African Nun,0,1977,\N,13,"Drama,Short"
tt0180645,movie,A Different Image,A Different Image,0,1982,\N,51,Drama
tt0180652,tvMovie,Domino,Domino,0,1998,\N,40,"Drama,Romance"
tt0180654,video,Downtime,Downtime,0,1995,\N,65,Sci-Fi
tt0180657,tvMovie,World War Three,Der 3. Weltkrieg,0,1998,\N,88,"Drama,War"
tt0180658,movie,Drug Abuse,Drug Abuse,0,2000,\N,\N,\N
tt0180659,movie,Druga Zikina dinastija,Druga Zikina dinastija,0,1986,\N,90,Comedy
tt0180660,movie,Holding the Air,Drzanje za vazduh,0,1985,\N,95,"Drama,Family"
tt0180661,movie,The Dream Castle,Drømmeslottet,0,1986,\N,92,Drama
tt0180663,movie,É Pra Casar?,É Pra Casar?,0,1953,\N,\N,Comedy
tt0180667,movie,Eleven P.M.,Eleven P.M.,0,1928,\N,56,Drama
tt0180668,movie,Elvis Gratton II: Miracle à Memphis,Elvis Gratton II: Miracle à Memphis,0,1999,\N,105,"Comedy,Music"
tt0180669,movie,Funny Girl,Ena asteio koritsi,0,1970,\N,102,"Comedy,Romance"
tt0180671,video,Enken,Enken,0,1990,\N,\N,"Horror,Romance"
tt0180674,movie,Equinox Knocks,Equinox Knocks,0,1999,\N,111,Comedy
tt0180675,movie,Era uma Vez um Vagabundo,Era uma Vez um Vagabundo,0,1952,\N,\N,Comedy
tt0180676,movie,Erogena zona,Erogena zona,0,1981,\N,91,"Comedy,Romance"
tt0180677,video,Eros,Eros,1,1998,\N,87,"Adult,Drama,Fantasy"
tt0180678,movie,Erotika Paihnidia,Erotika paihnidia,0,1960,\N,87,"Comedy,Romance"
tt0180679,movie,Escanaba in da Moonlight,Escanaba in da Moonlight,0,2001,\N,91,"Comedy,Fantasy"
tt0180683,movie,Everything's Jake,Everything's Jake,0,2000,\N,92,"Comedy,Drama"
tt0180684,movie,Explosivo 008,Explosivo 008,0,1940,\N,63,Drama
tt0180685,movie,Extreme Crisis,B gai waak,0,1998,\N,95,Action
tt0180687,movie,The United Family Awaits the Visit of Hallewyn,La familia unida esperando la llegada de Hallewyn,0,1971,\N,98,Comedy
tt0180691,tvShort,Father Christmas,Father Christmas,0,1991,\N,25,"Animation,Comedy,Family"
tt0180693,movie,La fiction nucléaire,La fiction nucléaire,0,1979,\N,87,Documentary
tt0180694,movie,Fierecilla,Fierecilla,0,1951,\N,83,"Comedy,Drama"
tt0180696,tvEpisode,The 5:48,The 5:48,0,1979,\N,58,"Drama,Romance"
tt0180697,tvEpisode,Fleetwood Mac: Rumours,Fleetwood Mac: Rumours,0,1997,\N,74,"Documentary,Music"
tt0180698,tvMovie,Ein Fleisch und Blut,Ein Fleisch und Blut,0,1998,\N,87,Drama
tt0180700,movie,I fobici,I fobici,0,1999,\N,100,Comedy
tt0180701,movie,Fogo na Canjica,Fogo na Canjica,0,1948,\N,\N,"Comedy,Musical"
tt0180703,movie,Forever Yours,Forever Yours,0,1930,\N,70,Western
tt0180704,short,Four Women,Four Women,0,1975,\N,7,Short
tt0180708,movie,Funny Valentines,Funny Valentines,0,1999,\N,108,Drama
tt0180710,tvEpisode,Gangs,Gangs,0,1988,\N,60,"Adventure,Comedy,Drama"
tt0180713,tvMovie,The Ghost Sonata,The Ghost Sonata,0,1962,\N,\N,\N
tt0180717,movie,Mermaids for Love,Gorgones kai mages,0,1968,\N,90,"Comedy,Drama,Musical"
tt0180719,movie,Border,Granica,0,1990,\N,100,Drama
tt0180720,movie,Groznica ljubavi,Groznica ljubavi,0,1985,\N,98,"Action,Drama,Romance"
tt0180721,movie,The Bastard,Guacho,0,1954,\N,97,Drama
tt0180723,movie,The War of Brazil,Guerra do Brasil - Toda Verdade Sobre a Guerra do Paraguai,0,1987,\N,104,"Documentary,War"
tt0180724,movie,War of the Pastries,La guerra de los pasteles,0,1979,\N,104,"Comedy,Musical"
tt0180725,movie,A Guerra dos Pelados,A Guerra dos Pelados,0,1970,\N,98,"Drama,War"
tt0180726,tvEpisode,Gunplay: The Last Day in the Life of Brian Darling,Gunplay: The Last Day in the Life of Brian Darling,0,1992,\N,30,"Drama,Family,Short"
tt0180727,movie,The Gangster,El gángster,0,1965,\N,90,"Comedy,Crime,Drama"
tt0180728,movie,Hajde da se volimo,Hajde da se volimo,0,1987,\N,87,"Comedy,Musical"
tt0180729,movie,Daredevil's Time,Hajducka vremena,0,1977,\N,89,"Comedy,Family"
tt0180730,movie,Hallelujah! Ron Athey: A Story of Deliverance,Hallelujah! Ron Athey: A Story of Deliverance,0,1998,\N,90,Documentary
tt0180732,movie,Happy end,Happy end,0,1989,\N,70,Romance
tt0180734,movie,Hardball,Hard Ball,0,2001,\N,106,"Comedy,Drama,Sport"
tt0180735,movie,I hartopaihtra,I hartopaihtra,0,1964,\N,94,Comedy
tt0180737,movie,Head in the Clouds: Alastair Galbraith & Peter Jefferies in America,Head in the Clouds: Alastair Galbraith & Peter Jefferies in America,0,1994,\N,90,Documentary
tt0180740,video,Hellroller,Hellroller,0,1992,\N,72,Horror
tt0180742,movie,High Tomb,High Tomb,0,1995,\N,86,Horror
tt0180745,short,Holy for Me,Holy for Me,0,1995,\N,34,"Comedy,Short"
tt0180746,movie,Hot Car Girl,Hot Car Girl,0,1958,\N,71,Drama
tt0180747,movie,Hotel Room,Hotel Room,0,1998,\N,86,"Comedy,Drama"
tt0180748,movie,In China They Eat Dogs,I Kina spiser de hunde,0,1999,\N,91,"Action,Comedy,Crime"
tt0180749,movie,And the Woman Shall Fear Her Husband,I de gyni na fovitai ton andra,0,1965,\N,105,"Comedy,Drama"
tt0180750,movie,I to ce proci,I to ce proci,0,1985,\N,97,"Drama,War"
tt0180752,short,I... Dreaming,I... Dreaming,0,1988,\N,8,"Biography,Short"
tt0180754,movie,The Hyena,La iena,0,1997,\N,91,"Mystery,Romance,Thriller"
tt0180755,tvMovie,Im Innern des Bernsteins,Im Innern des Bernsteins,0,1995,\N,88,"Crime,Thriller"
tt0180756,movie,"Ima ljubavi, nema ljubavi","Ima ljubavi, nema ljubavi",0,1968,\N,80,Romance
tt0180758,tvEpisode,The Importance of Being Earnest,The Importance of Being Earnest,0,1985,\N,114,"Music,Musical"
tt0180759,movie,Indijsko ogledalo,Indijsko ogledalo,0,1985,\N,90,Comedy
tt0180763,movie,Introducing Barbii,Introducing Barbii,1,1987,\N,88,Adult
tt0180764,movie,Izdajnik,Izdajnik,0,1964,\N,84,"Drama,War"
tt0180765,movie,I Am Your God,Ja sam tvoj Bog,0,1983,\N,88,Drama
tt0180766,short,Janine,Janine,0,1990,\N,9,"Drama,Short"
tt0180767,movie,La jaula,La jaula,0,2000,\N,\N,"Horror,Sci-Fi,Thriller"
tt0180768,movie,"I've Got You, You've Got Me by the Chin Hairs","Je te tiens, tu me tiens par la barbichette",0,1979,\N,98,"Comedy,Crime,Drama"
tt0180770,movie,Jettatore,Jettatore,0,1938,\N,78,"Drama,Musical"
tt0180771,movie,The Lake,Jezero,0,1950,\N,90,Drama
tt0180776,movie,Kad golubovi polete,Kad golubovi polete,0,1968,\N,73,"Comedy,Family"
tt0180777,tvMovie,De Kapsalon,De Kapsalon,0,1999,\N,\N,Drama
tt0180778,movie,"Karate, the Hand of Death","Karate, the Hand of Death",0,1961,\N,80,Drama
tt0180779,movie,Spoiled Rotten,Katiforos,0,1961,\N,104,Drama
tt0180780,movie,Say Why Have You Left Me,Kazi zasto me ostavi,0,1993,\N,90,Drama
tt0180781,movie,Kill a Dragon,Kill a Dragon,0,1967,\N,91,"Action,Crime,Drama"
tt0180782,movie,The Yellow Gloves,Ta kitrina gantia,0,1960,\N,84,Comedy
tt0180783,movie,Der kleine Dicke mit dem großen Langen,Der kleine Dicke mit dem großen Langen,0,1974,\N,88,Comedy
tt0180784,movie,Sweet Dreams,Die Kleine mit dem süßen Po,0,1975,\N,72,Comedy
tt0180785,movie,Klinkevals,Klinkevals,0,1999,\N,95,Drama
tt0180786,movie,The Underdog,To Klotsoskoufi,0,1960,\N,88,"Comedy,Romance"
tt0180787,movie,I komissa tis fabrikas,I komissa tis fabrikas,0,1969,\N,88,"Comedy,Romance"
tt0180788,movie,Kraljevski voz,Kraljevski voz,0,1981,\N,91,War
tt0180789,movie,Kuca pored pruge,Kuca pored pruge,0,1988,\N,108,Drama
tt0180790,movie,Kuzis stari moj,Kuzis stari moj,0,1973,\N,94,"Comedy,Drama"
tt0180793,movie,The Last September,The Last September,0,1999,\N,103,"Drama,History,Romance"
tt0180796,movie,Lazar,Lazar,0,1984,\N,92,"Drama,Horror"
tt0180797,movie,Life of Adolf Hitler,Das Leben von Adolf Hitler,0,1961,\N,102,Documentary
tt0180798,video,The Legend of Mulan,The Legend of Mulan,0,1998,\N,50,"Action,Adventure,Animation"
tt0180800,movie,Liceenii în alerta,Liceenii în alerta,0,1993,\N,94,Comedy
tt0180801,movie,Ljubav i poneka psovka,Ljubav i poneka psovka,0,1969,\N,88,"Comedy,Drama,Romance"
tt0180802,movie,Beloved Love,Ljubavni zivot Budimira Trajkovica,0,1977,\N,100,"Comedy,Romance"
tt0180804,movie,Lon Chaney: Behind the Mask,Lon Chaney: Behind the Mask,0,1996,\N,75,"Biography,Documentary"
tt0180808,movie,Love Skills: A Guide to the Pleasures of Sex,Love Skills: A Guide to the Pleasures of Sex,1,1984,\N,\N,"Adult,Documentary"
tt0180811,movie,Lutalica,Lutalica,0,1987,\N,99,Drama
tt0180812,movie,The Butcher,Il macellaio,0,1998,\N,86,Drama
tt0180813,movie,Macaroni Blues,Makaroni Blues,0,1986,\N,74,Drama
tt0180816,movie,Malandros em Quarta Dimensão,Malandros em Quarta Dimensão,0,1954,\N,100,"Comedy,Musical"
tt0180817,movie,Man of Steel,Man van staal,0,1999,\N,85,"Drama,Family,Fantasy"
tt0180818,tvMovie,Manon Roland,Manon Roland,0,1989,\N,98,"Biography,History"
tt0180819,video,The Many Faces of Shannon,The Many Faces of Shannon,1,1988,\N,90,Adult
tt0180820,movie,Un marido ideal,Un marido ideal,0,1947,\N,\N,Comedy
tt0180821,short,Marilyn's Window,Marilyn's Window,0,1988,\N,4,Short
tt0180822,movie,Masmediologija na Balkanu,Masmediologija na Balkanu,0,1989,\N,105,Comedy
tt0180823,movie,Me quiero casar,Me quiero casar,0,1967,\N,87,"Comedy,Romance"
tt0180824,video,Media Vita in Morte Sumus,Media Vita in Morte Sumus,0,1993,\N,\N,Horror
tt0180825,videoGame,Metal Gear Solid,Metal Gear Solid,0,1998,\N,\N,"Action,Adventure,Drama"
tt0180826,video,Metallica: Cunning Stunts,Metallica: Cunning Stunts,0,1998,\N,130,"Documentary,Music"
tt0180827,movie,Mi alma por un amor,Mi alma por un amor,0,1964,\N,90,"Comedy,Fantasy,Romance"
tt0180828,movie,Mi fortuna por un nieto,Mi fortuna por un nieto,0,1940,\N,71,"Comedy,Drama,Musical"
tt0180829,movie,Mi suegra es una fiera,Mi suegra es una fiera,0,1939,\N,97,"Comedy,Musical"
tt0180830,movie,Mi vida es una canción,Mi vida es una canción,0,1963,\N,90,"Comedy,Family,Musical"
tt0180831,movie,Miami Beach Cops,Miami Beach Cops,0,1993,\N,87,"Action,Crime"
tt0180834,movie,A Quiet Summer,Mirno leto,0,1961,\N,99,Comedy
tt0180836,movie,Miss,Miss,0,1986,\N,95,"Comedy,Drama"
tt0180837,movie,Bossa Nova,Bossa Nova,0,2000,\N,95,"Comedy,Drama,Romance"
tt0180840,movie,Misty,Misty,0,1996,\N,99,"Drama,Romance"
tt0180841,movie,Young and Healthy As a Rose,Mlad i zdrav kao ruza,0,1971,\N,76,Drama
tt0180842,movie,Un modelo de París,Un modelo de París,0,1946,\N,80,Comedy
tt0180843,movie,Modern Cinderella,Moderna Stahtopouta,0,1965,\N,103,"Comedy,Romance"
tt0180844,movie,Moljac,Moljac,0,1984,\N,85,Comedy
tt0180845,movie,Molly and the Ghost,Molly and the Ghost,0,1991,\N,87,Horror
tt0180846,movie,Monsoon,Monsoon,0,1999,\N,96,"Drama,Romance"
tt0180847,video,Monsters & Maniacs,Monsters & Maniacs,0,1988,\N,110,"Comedy,Documentary,Fantasy"
tt0180849,video,More Candid Candid Camera,More Candid Candid Camera,0,1983,\N,58,"Comedy,Reality-TV"
tt0180850,tvSeries,Mr. Wakefield's Crusade,Mr. Wakefield's Crusade,0,1992,\N,50,"Crime,Drama"
tt0180851,movie,Muchachas que trabajan,Muchachas que trabajan,0,1961,\N,75,Drama
tt0180852,movie,Una mujer decente,Una mujer decente,0,1950,\N,105,Drama
tt0180853,movie,Muzhskaya kompaniya,Muzhskaya kompaniya,0,1992,\N,\N,Comedy
tt0180854,movie,My Knees Were Jumping: Remembering the Kindertransports,My Knees Were Jumping: Remembering the Kindertransports,0,1996,\N,76,Documentary
tt0180857,movie,"Na mesto, gradjanine Pokorni!","Na mesto, gradjanine Pokorni!",0,1964,\N,94,"Comedy,Crime"
tt0180859,short,Naked,Naked,0,1999,\N,40,"Comedy,Documentary,Short"
tt0180860,tvMovie,Naked City: A Killer Christmas,Naked City: A Killer Christmas,0,1998,\N,95,"Crime,Thriller"
tt0180863,movie,Nebeski odred,Nebeski odred,0,1961,\N,105,War
tt0180864,videoGame,Need for Speed III: Hot Pursuit,Need for Speed III: Hot Pursuit,0,1998,\N,\N,"Action,Adventure,Crime"
tt0180866,movie,The Bizarre Country,Neka cudna zemlja,0,1988,\N,91,"Drama,Fantasy"
tt0180867,movie,Nema problema,Nema problema,0,1984,\N,87,Comedy
tt0180869,movie,Nevidni bataljon,Nevidni bataljon,0,1967,\N,80,War
tt0180872,movie,The No Mercy Man,The No Mercy Man,0,1973,\N,90,"Action,Drama"
tt0180876,movie,Noc u kuci moje majke,Noc u kuci moje majke,0,1991,\N,96,Drama
tt0180877,movie,Nights and Days,Noci i jutra,0,1959,\N,97,"Drama,Thriller,War"
tt0180879,movie,Nudes in Limbo,Nudes in Limbo,0,1983,\N,53,Documentary
tt0180880,tvEpisode,O Youth and Beauty!,O Youth and Beauty!,0,1979,\N,58,"Drama,Romance"
tt0180881,videoGame,Oddworld: Abe's Exoddus,Oddworld: Abe's Exoddus,0,1998,\N,\N,"Adventure,Fantasy,Sci-Fi"
tt0180882,movie,Oktoberfest,Oktoberfest,0,1987,\N,101,Drama
tt0180883,movie,On the Road,On the Road,0,1988,\N,\N,\N
tt0180885,video,Spice: The Official Video Volume 1 - One Hour of Girl Power!,Spice: The Official Video Volume 1 - One Hour of Girl Power!,0,1997,\N,60,"Biography,Documentary,Music"
tt0180886,short,One Hundred Percent American,One Hundred Percent American,0,1918,\N,14,Short
tt0180887,movie,One Minute to Midnight,One Minute to Midnight,0,1988,\N,103,\N
tt0180888,movie,The Original of the Forgery,Original falsifikata,0,1991,\N,117,Drama
tt0180889,movie,Orkestar jedne mladosti,Orkestar jedne mladosti,0,1985,\N,102,"Drama,War"
tt0180891,short,"Oscar Micheaux, Film Pioneer","Oscar Micheaux, Film Pioneer",0,1981,\N,28,"Documentary,Short"
tt0180893,tvMovie,Oskulden från Mölle,Oskulden från Mölle,0,1977,\N,129,Comedy
tt0180894,movie,Odmazda,Odmazda,0,2001,\N,103,"Drama,War"
tt0180895,movie,Otan leipi i gata!,Otan leipi i gata!,0,1962,\N,73,Comedy
tt0180897,movie,Paradise Lost,Paradise Lost,0,1999,\N,105,"Drama,Mystery,Sci-Fi"
tt0180898,movie,Paradisul în direct,Paradisul în direct,0,1995,\N,90,Comedy
tt0180899,movie,Parlog,Parlog,0,1974,\N,82,Drama
tt0180901,movie,Mountain Pass,Passe montagne,0,1978,\N,108,"Comedy,Drama"
tt0180902,movie,Penthouse of Death,Penthouse de la muerte,0,1979,\N,95,"Crime,Drama,Mystery"
tt0180903,video,Penthouse: On the Wild Side,Penthouse: On the Wild Side,0,1989,\N,58,"Fantasy,History"
tt0180904,movie,Perdóname mi vida,Perdóname mi vida,0,1965,\N,90,"Comedy,Musical"
tt0180907,movie,La piel de Zapa,La piel de Zapa,0,1943,\N,102,Drama
tt0180909,video,"Playboy Video Magazine, Vol. 8","Playboy Video Magazine, Vol. 8",0,1985,\N,70,Documentary
tt0180911,video,"Playboy Video Magazine, Vol. 4","Playboy Video Magazine, Vol. 4",0,1983,\N,85,Documentary
tt0180912,video,"Playboy Video Magazine, Vol. 5","Playboy Video Magazine, Vol. 5",0,1983,\N,75,Documentary
tt0180914,movie,Pogled u noc,Pogled u noc,0,1978,\N,88,"Comedy,Drama"
tt0180915,tvMovie,Point d'orgue,Point d'orgue,0,1993,\N,87,\N
tt0180916,movie,The Policeman from the Cock's Hill,Policajac sa Petlovog brda,0,1992,\N,91,"Comedy,Crime,Family"
tt0180917,tvMiniSeries,Pop Cira i pop Spira,Pop Cira i pop Spira,0,1983,1983,75,Comedy
tt0180919,movie,I porno amori di Eva,I porno amori di Eva,1,1979,\N,85,Adult
tt0180920,movie,Porno-Erotic Western,Porno erotico western,1,1979,\N,100,"Adult,Western"
tt0180921,movie,Posalji coveka u pola dva,Posalji coveka u pola dva,0,1967,\N,75,Thriller
tt0180923,movie,Poslednja trka,Poslednja trka,0,1979,\N,87,Drama
tt0180924,movie,Poslednji krug u Monci,Poslednji krug u Monci,0,1989,\N,102,"Action,Thriller"
tt0180925,movie,The Last Switchman of the Narrow Gauge Railway,Posljednji skretnicar uzanog kolosijeka,0,1986,\N,99,"Comedy,Drama"
tt0180926,tvMovie,Povratak lopova,Povratak lopova,0,1975,\N,49,Drama
tt0180927,movie,Do You Know Pavla Plesa?,Poznajete li Pavla Plesa?,0,1975,\N,90,Drama
tt0180928,short,Praise House,Praise House,0,1991,\N,28,"Musical,Short"
tt0180931,movie,El premio Nobel del amor,El premio Nobel del amor,0,1973,\N,90,"Comedy,Romance"
tt0180933,tvSeries,Price iz radionice,Price iz radionice,0,1981,1982,48,Comedy
tt0180934,tvMiniSeries,Prince Regent,Prince Regent,0,1979,1979,50,"Biography,Drama,History"
tt0180935,movie,Natural Boundaries,Prirodna granica,0,1970,\N,81,Drama
tt0180936,video,Private Collection Video,Private Collection Video,0,1989,\N,\N,\N
tt0180937,video,Private Collection Vol. 2,Private Collection Vol. 2,0,1994,\N,\N,\N
tt0180939,movie,Prokleta je Amerika,Prokleta je Amerika,0,1992,\N,58,"Comedy,Drama"
tt0180941,movie,Pukovnikovica,Pukovnikovica,0,1972,\N,81,"Comedy,Drama,History"
tt0180942,movie,Full Moon Over Belgrade,Pun mesec nad Beogradom,0,1993,\N,92,"Comedy,Drama,Horror"
tt0180944,movie,"Quem Sabe, Sabe!","Quem Sabe, Sabe!",0,1956,\N,80,Comedy
tt0180945,movie,Racconto,Racconto,0,1963,\N,100,Drama
tt0180946,movie,The Racing Scene,The Racing Scene,0,1969,\N,92,Documentary
tt0180948,tvMovie,Raider of the South Seas,Raider of the South Seas,0,1990,\N,\N,"Adventure,Mystery,Thriller"
tt0180949,videoGame,Colin McRae Rally,Colin McRae Rally,0,1997,\N,\N,Sport
tt0180950,tvMovie,Ratnicki talenat,Ratnicki talenat,0,1974,\N,58,Drama
tt0180951,movie,Ravina,Ravina,0,1958,\N,117,Drama
tt0180952,movie,Razbunarea,Razbunarea,0,1972,\N,\N,Drama
tt0180954,video,The Real World You Never Saw,The Real World You Never Saw,0,1997,\N,45,"Documentary,Reality-TV"
tt0180955,video,Red Hot Rock,Sexy Shorts,0,1984,\N,46,Music
tt0180956,movie,Reggae,Reggae,0,1971,\N,60,"Documentary,Music"
tt0180958,movie,O Rei do Samba,O Rei do Samba,0,1952,\N,\N,Musical
tt0180960,movie,Last Train to Berlin,Rekvijem,0,1970,\N,83,"Action,Drama,War"
tt0180961,movie,República Guarani,República Guarani,0,1981,\N,100,Documentary
tt0180962,short,Reverón,Reverón,0,1952,\N,23,"Documentary,Short"
tt0180963,short,Rich,Rich,0,1983,\N,20,"Drama,Short"
tt0180965,tvSpecial,The Rolling Stones: Bridges to Babylon Tour '97-98,The Rolling Stones: Bridges to Babylon Tour '97-98,0,1997,\N,120,"Documentary,Music"
tt0180966,movie,Romeo contra Julieta,Romeo contra Julieta,0,1968,\N,103,"Comedy,Romance"
tt0180967,tvEpisode,Jerusalem oder Die Reise in den Tod,Jerusalem oder Die Reise in den Tod,0,1998,\N,90,"Crime,Drama"
tt0180968,short,The Passion of John Ruskin,The Passion of John Ruskin,0,1994,\N,14,"Biography,Drama,Short"
tt0180972,video,Sam Kinison Banned,Sam Kinison Banned,0,1990,\N,55,"Comedy,Documentary"
tt0180973,movie,Samba da Vida,Samba da Vida,0,1937,\N,105,"Comedy,Musical"
tt0180974,movie,Samba em Berlim,Samba em Berlim,0,1943,\N,85,"Comedy,Musical"
tt0180975,movie,Samba na Vila,Samba na Vila,0,1956,\N,105,"Comedy,Musical"
tt0180977,tvSeries,Scales of Justice,Scales of Justice,0,1990,\N,\N,"Crime,Drama,History"
tt0180978,tvMovie,Scandalous Me: The Jacqueline Susann Story,Scandalous Me: The Jacqueline Susann Story,0,1998,\N,120,"Biography,Drama"
tt0180981,tvMovie,Schindler: The Real Story,Schindler: The Documentary,0,1983,\N,79,Documentary
tt0180984,movie,Scream Queens' Naked Christmas,Scream Queens' Naked Christmas,0,1996,\N,60,Documentary
tt0180987,movie,Secretaria particular,Secretaria particular,0,1952,\N,89,"Drama,Family,Romance"
tt0180988,movie,Sedm havranu,Sedm havranu,0,1967,\N,100,"Drama,War"
tt0180989,movie,A Sedução do Garimpo,A Sedução do Garimpo,0,1941,\N,65,"Adventure,Comedy"
tt0180992,tvMovie,Sesir profesora Koste Vujica,Sesir profesora Koste Vujica,0,1972,\N,60,"Comedy,Drama"
tt0180994,movie,El señor Tormenta,El señor Tormenta,0,1963,\N,85,"Action,Crime,Drama"
tt0180995,movie,Shadows in the City,Shadows in the City,0,1991,\N,101,"Drama,Horror"
tt0180997,short,She Don't Fade,She Don't Fade,0,1991,\N,23,"Drama,Short"
tt0180998,video,Shock Cinema Vol. 1,Shock Cinema Vol. 1,0,1991,\N,59,Documentary
tt0180999,video,Shock Cinema Vol. 2,Shock Cinema Vol. 2,0,1991,\N,58,Documentary
tt0181000,video,Shock Cinema Vol. 3,Shock Cinema Vol. 3,0,1991,\N,59,Documentary
tt0181001,video,Shock Cinema Vol. 4,Shock Cinema Vol. 4,0,1991,\N,59,Documentary
tt0181002,movie,Los signos del zodiaco,Los signos del zodiaco,0,1963,\N,100,Drama
tt0181003,movie,Siroko je lisce,Siroko je lisce,0,1981,\N,106,War
tt0181004,movie,I'm Poor But Angry,Siroma' sam al' sam besan,0,1970,\N,80,Drama
tt0181005,movie,Sirota Marija,Sirota Marija,0,1968,\N,75,Comedy
tt0181006,movie,Sjenka slave,Sjenka slave,0,1962,\N,96,Drama
tt0181007,tvMovie,Skerco,Skerco,0,1994,\N,56,Drama
tt0181008,movie,Sky Captain,Sky Captain,0,1985,\N,65,\N
tt0181009,short,Small Change,Mashe'hoo ba'al erech,0,1977,\N,10,"Drama,Short"
tt0181012,movie,Sole Survivor,Sole Survivor,0,1984,\N,85,"Horror,Thriller"
tt0181013,movie,La sombra de los hijos,La sombra de los hijos,0,1964,\N,85,Drama
tt0181014,movie,Somos novios,Somos novios,0,1969,\N,90,"Comedy,Musical,Romance"
tt0181015,tvEpisode,The Sorrows of Gin,The Sorrows of Gin,0,1979,\N,60,"Drama,Romance"
tt0181016,videoGame,Soul Blade,Soru Ejji,0,1996,\N,\N,"Action,Adventure,Fantasy"
tt0181017,movie,Special Request,Special Request,1,1984,\N,\N,"Adventure,Drama,Thriller"
tt0181019,video,Spice Power,Spice Power,0,1997,\N,50,\N
tt0181020,videoGame,Spice World,Spice World: The Game,0,1998,\N,\N,Music
tt0181023,tvMovie,Spökhotellet,Spökhotellet,0,1960,\N,119,Comedy
tt0181025,movie,Sta radis veceras,Sta radis veceras,0,1988,\N,96,Drama
tt0181026,video,Star Portal,Star Portal,0,1997,\N,78,Sci-Fi
tt0181027,movie,Stepenice hrabrosti,Stepenice hrabrosti,0,1961,\N,75,War
tt0181028,movie,The Climber,Sticenik,0,1966,\N,100,Drama
tt0181029,movie,Arrive Before Daybreak,Stici pre svitanja,0,1978,\N,94,War
tt0181030,movie,Strangers at Sunrise,Strangers at Sunrise,0,1969,\N,99,"Action,Drama,Western"
tt0181031,movie,Shame,Stud,0,1967,\N,101,Drama
tt0181032,movie,Subha Sankalpam,Subha Sankalpam,0,1995,\N,150,"Drama,Musical"
tt0181033,movie,Sublime melodía,Sublime melodía,0,1956,\N,78,"Drama,Romance"
tt0181034,movie,Sulude godine,Sulude godine,0,1988,\N,83,Comedy
