tconst,directors,writers
tt0109376,nm0279863,"nm0383733,nm0850513,nm0808076,nm0565292,nm0185578"
tt0109378,nm0598102,"nm0029572,nm0073053,nm0147599,nm0207401,nm0598102"
tt0109379,nm0753456,"nm0648304,nm0753456"
tt0109380,nm0133408,"nm0133408,nm0227172,nm0593127"
tt0109381,nm0812773,nm0812773
tt0109382,nm0604335,nm0604335
tt0109383,nm0569372,nm0727682
tt0109384,nm0182276,nm0182276
tt0109385,nm0821412,nm0821412
tt0109386,nm0432040,"nm0081329,nm0432040,nm0519969"
tt0109387,nm0639610,\N
tt0109388,nm0080661,"nm0080661,nm0465734,nm0529208,nm0207162"
tt0109390,nm0858599,nm0858544
tt0109391,nm2223387,"nm0080432,nm0451168,nm2223387"
tt0109392,nm0722980,"nm0535082,nm0722980"
tt0109393,nm0525475,"nm0265305,nm0504945"
tt0109394,nm0411259,nm0411259
tt0109396,nm0215123,"nm0801736,nm0803100,nm0378130"
tt0109397,nm0193508,"nm0368607,nm0585574,nm0746829"
tt0109398,nm0453470,nm0948596
tt0109399,nm0005062,"nm0005062,nm0287616,nm0292677"
tt0109400,nm0000381,"nm0004165,nm0404438,nm0878494"
tt0109401,nm0104132,\N
tt0109402,nm0726472,nm0726472
tt0109403,nm0000454,"nm0061337,nm0723468,nm0319659"
tt0109405,nm0391312,"nm0141094,nm0319085,nm0898671"
tt0109407,nm0150894,"nm0150894,nm5624390,nm0498034"
tt0109408,nm0341716,nm0003694
tt0109409,nm1297157,nm1297799
tt0109410,nm0796543,"nm0796543,nm0362853"
tt0109411,nm1107730,\N
tt0109412,nm0284011,nm0939147
tt0109413,nm0827839,"nm0827839,nm0434852"
tt0109415,nm0382783,"nm0505262,nm0000175,nm0338557"
tt0109416,nm0842830,"nm0029119,nm0006658,nm0115114"
tt0109417,nm0007037,nm0138009
tt0109418,nm0005033,\N
tt0109419,nm0013078,\N
tt0109420,nm0156447,"nm0156447,nm4522402"
tt0109421,nm0077533,"nm0077533,nm0588099"
tt0109422,nm1048554,"nm0847186,nm0945348"
tt0109423,nm0645661,"nm0201919,nm0453572"
tt0109424,nm0939182,nm0939182
tt0109425,nm0488688,"nm0205072,nm0167145"
tt0109426,nm0722493,"nm0338224,nm0550798"
tt0109427,nm0504900,nm0463674
tt0109428,nm0939202,"nm0521586,nm0939404"
tt0109430,nm0297935,"nm0297935,nm0299212"
tt0109431,nm0029242,nm0029242
tt0109433,nm0751481,"nm0751481,nm0848841"
tt0109434,nm0075731,"nm0075731,nm0358736"
tt0109436,nm0190866,"nm0190866,nm0486624"
tt0109437,nm0883609,"nm0377958,nm0437393,nm0883609"
tt0109438,nm0185473,nm0185473
tt0109439,nm0917992,"nm0304665,nm0541632,nm0000345"
tt0109440,nm0073322,"nm0149260,nm0268543,nm0490702"
tt0109441,nm0001238,"nm0001238,nm0441301"
tt0109442,nm0713610,"nm0786411,nm0504495"
tt0109443,nm0413875,nm0455207
tt0109444,nm0637518,"nm0002007,nm0829329,nm0001873,nm0587518"
tt0109445,nm0003620,nm0003620
tt0109446,nm0001708,"nm0001300,nm0326040,nm0315205"
tt0109447,nm0280901,"nm0017620,nm0436950"
tt0109448,nm0926458,nm0176990
tt0109449,nm0817878,nm0178338
tt0109450,nm0005421,"nm0836198,nm0005421"
tt0109451,nm0754792,\N
tt0109452,nm0269168,"nm0220694,nm0288501"
tt0109454,nm0002174,"nm0002174,nm0181924,nm0481413,nm0051304"
tt0109455,nm0014411,\N
tt0109456,nm0750701,"nm0712753,nm0152466"
tt0109457,nm0253394,\N
tt0109458,nm0240797,"nm0506087,nm0512894,nm0279089"
tt0109459,"nm0701037,nm2161189,nm0105862,nm0199156,nm0298132,nm0550296,nm0624210","nm0836967,nm0105862,nm0298132,nm0199156,nm0550296,nm0685948,nm0624210"
tt0109460,nm0557857,"nm0818765,nm0490564"
tt0109461,nm0133075,"nm0010383,nm0133075,nm0681304"
tt0109462,nm0232472,"nm0078477,nm0232472"
tt0109463,nm0002728,nm0363483
tt0109464,nm0001219,nm0781457
tt0109465,nm0389161,nm0389161
tt0109466,nm0002180,"nm0002180,nm0870363"
tt0109468,nm0726975,nm0726975
tt0109469,nm0494990,"nm0162407,nm0494990"
tt0109470,nm0146062,nm0907296
tt0109471,"nm0158409,nm0948523,nm0151827","nm0151827,nm0158409,nm0948523"
tt0109473,nm0832393,"nm0214058,nm0216385,nm0832393"
tt0109474,nm0609630,nm0609630
tt0109477,nm0835437,nm0835437
tt0109478,nm0030129,nm0030129
tt0109479,nm0000835,nm0000835
tt0109480,nm0006916,nm0813825
tt0109481,nm0893207,nm0893207
tt0109482,nm0537626,nm0537626
tt0109483,nm0159154,"nm0549220,nm0877505,nm0118001"
tt0109484,nm0625458,nm0625458
tt0109485,nm0061944,"nm0061944,nm0768703"
tt0109486,nm0518719,"nm0085242,nm0512894"
tt0109487,"nm0399737,nm0399738,nm0838198","nm2287036,nm2684164,nm0255133,nm0385396,nm0399738"
tt0109489,nm0050815,"nm0050815,nm0148551"
tt0109490,nm0481358,"nm0123128,nm0426026,nm0429220"
tt0109491,nm0086820,"nm0086820,nm0155009"
tt0109493,nm0150707,"nm0860650,nm0937074"
tt0109494,nm0563331,"nm0046480,nm0702987"
tt0109495,nm0593919,"nm0521204,nm0593919"
tt0109496,nm0064394,"nm0300488,nm0863645,nm0582130"
tt0109497,nm0667809,"nm0556530,nm0608741"
tt0109498,nm0173207,"nm0173207,nm0809029"
tt0109499,nm0653458,"nm0015149,nm0307088,nm0653458"
tt0109500,nm0557857,nm0133459
tt0109501,nm0842830,nm0409139
tt0109502,nm0414817,"nm0374935,nm0414817"
tt0109503,nm0215123,"nm0834883,nm0625482"
tt0109504,nm0000490,"nm0497578,nm0000490,nm0497046"
tt0109505,nm0647608,\N
tt0109506,nm0001639,"nm0639335,nm0775017,nm0794326"
tt0109507,nm0699951,nm0893775
tt0109508,nm0959062,\N
tt0109509,nm0106073,nm0106072
tt0109510,nm0464383,nm0464383
tt0109511,nm0881762,"nm0349426,nm0725650"
tt0109512,nm0313660,"nm0313660,nm1789799,nm0901806"
tt0109513,nm0150886,"nm0150886,nm0150958"
tt0109514,nm0565656,"nm0000915,nm0001731"
tt0109515,nm0160614,nm0366330
tt0109516,nm0235799,nm0235802
tt0109517,nm0278735,"nm0490417,nm0115486"
tt0109518,nm0278735,"nm0828508,nm0278735"
tt0109519,nm0346549,nm0346549
tt0109520,nm0918873,nm0109359
tt0109521,nm0950710,\N
tt0109524,nm0170504,nm0864782
tt0109525,nm0195327,nm0195327
tt0109526,nm0877382,nm0877382
tt0109527,nm0025778,"nm0241414,nm0053019"
tt0109528,nm0565184,nm0565184
tt0109529,nm0567680,"nm0455875,nm0567680,nm0001528,nm0296131"
tt0109530,nm0003837,nm0068183
tt0109531,nm1212040,nm0162752
tt0109532,nm0459350,"nm0850591,nm0459350"
tt0109534,nm0001617,"nm0903717,nm0001617"
tt0109535,nm0942185,nm0942185
tt0109536,"nm0382080,nm0200597",nm0382080
tt0109537,nm0070474,"nm0388405,nm0824403"
tt0109538,nm0275392,nm0275392
tt0109539,nm0269375,nm0102655
tt0109540,nm0939351,"nm0490527,nm4509638"
tt0109541,nm0299563,"nm0719334,nm0919652"
tt0109542,nm0368366,nm0109165
tt0109543,nm0839233,"nm7079314,nm2415493"
tt0109544,nm0003600,nm0039903
tt0109545,nm0163990,"nm0720286,nm0805813,nm0163990"
tt0109546,nm0487008,nm0593596
tt0109547,nm0794791,"nm0805611,nm0842661"
tt0109548,nm0003659,nm0835096
tt0109549,nm0856537,"nm0154903,nm0213232,nm0523939,nm0856537"
tt0109550,nm0047798,"nm0047798,nm0054753"
tt0109551,nm0003588,nm0178338
tt0109552,nm0561879,"nm0251935,nm0381127,nm0571072"
tt0109553,nm3791920,"nm9689168,nm0452837,nm0782860"
tt0109555,nm0007181,"nm0409790,nm0796503"
tt0109556,nm0417920,"nm0417920,nm0692791,nm2000123"
tt0109557,nm0010012,nm0709543
tt0109558,nm0335283,"nm0320180,nm0798103"
tt0109559,nm0171619,"nm0469797,nm0372677"
tt0109560,nm0891580,"nm0503751,nm0891580"
tt0109561,"nm0031264,nm0000782,nm0069168,nm0278567,nm0408644,nm0542023,nm0542029,nm0560886,nm0695215,nm0850172,nm0885338","nm0000782,nm0070705,nm0195519,nm0542023,nm0542029,nm8565742,nm0660892,nm0695215,nm0850172"
tt0109562,nm0910510,nm0023897
tt0109563,nm0239527,"nm0788530,nm0239527"
tt0109564,nm0142587,"nm0324875,nm0002983"
tt0109566,nm0271057,"nm0271057,nm0652669"
tt0109567,nm0449365,nm0449365
tt0109568,nm0505420,"nm0126327,nm0158219"
tt0109569,nm0696612,nm0338099
tt0109570,nm0325402,nm0325402
tt0109571,nm0509295,nm1145173
tt0109572,nm0216398,nm0216398
tt0109573,nm0238110,"nm0011879,nm0418365"
tt0109574,nm0582721,nm0742302
tt0109575,nm0635759,nm0635759
tt0109576,nm0178923,"nm0322363,nm0943523,nm0878973"
tt0109577,nm0420249,"nm0201304,nm0930806"
tt0109578,nm0326161,"nm0307257,nm0171718,nm0326161"
tt0109579,nm0000591,"nm0233557,nm0947913"
tt0109580,nm0613109,nm0683400
tt0109581,nm0536774,nm0399592
tt0109582,nm0000925,nm0000925
tt0109584,nm0951799,"nm0073373,nm0951799"
tt0109585,nm0062644,nm0003022
tt0109586,nm0361672,\N
tt0109587,nm0718554,nm0711905
tt0109588,nm0871293,"nm0395348,nm0871293"
tt0109589,nm0062644,nm0609315
tt0109590,nm0002951,"nm0002951,nm0652488,nm0648170,nm0138941"
tt0109591,nm0607422,\N
tt0109592,nm0811714,"nm0778554,nm0739744"
tt0109593,nm0455394,"nm0632405,nm0745315,nm0461341"
tt0109594,nm0294507,\N
tt0109595,nm0868149,nm0029482
tt0109596,nm0127810,nm0127810
tt0109597,nm0369130,nm1789521
tt0109598,nm0490573,nm1265470
tt0109599,nm0304604,"nm0034899,nm0996098,nm0270734,nm0304604,nm0431118"
tt0109600,nm0955026,"nm0075462,nm0587367,nm0674700,nm0723759,nm0955026"
tt0109601,nm0172025,"nm0768740,nm0172025,nm0211063"
tt0109602,nm0594959,"nm0213939,nm0479721,nm0594959,nm0956454"
tt0109603,nm0079782,nm0079782
tt0109605,nm0305531,"nm0305531,nm0651148"
tt0109606,nm0482901,"nm0325249,nm0482901,nm0740046"
tt0109607,nm0675894,"nm0675894,nm0009248"
tt0109608,nm0002797,\N
tt0109609,"nm0123785,nm0272576,nm0624648,nm0801936",nm0616880
tt0109610,nm0380547,"nm0038181,nm0600409,nm0845964"
tt0109611,nm0081540,"nm0458001,nm0952911"
tt0109612,nm0840779,"nm0840779,nm0735742,nm0026153"
tt0109613,nm0727282,"nm0449316,nm0727282"
tt0109614,nm0667870,"nm0234502,nm0525673,nm0667870"
tt0109615,nm0403964,nm0403964
tt0109616,nm0525331,nm0525331
tt0109617,nm0160925,nm0156905
tt0109618,nm0692409,nm0692409
tt0109619,nm0509921,nm0509921
tt0109620,nm0151125,nm0950728
tt0109621,nm0002194,nm0002194
tt0109624,nm0167487,nm0167487
tt0109625,nm0825873,nm0668078
tt0109627,"nm0691061,nm0676248","nm0792137,nm0940237"
tt0109629,nm0227139,nm0227139
tt0109630,"nm0901441,nm0580726",nm0366330
tt0109631,nm0234575,nm0234575
tt0109632,nm0115500,nm0213016
tt0109633,"nm0595101,nm1754488,nm1211084","nm0323658,nm1754488,nm0595101,nm0757319,nm8950382,nm0846997,nm1825235"
tt0109634,nm0132490,nm0922948
tt0109635,nm0001469,"nm0000341,nm0001921"
tt0109637,nm0320697,nm0320697
tt0109639,nm0623937,nm0623937
tt0109640,"nm0196994,nm0385600",\N
tt0109641,nm0672070,"nm0377066,nm0672070,nm0927067"
tt0109642,nm0000431,"nm0000175,nm0006904"
tt0109643,nm0381460,nm0381460
tt0109644,nm0000095,nm0000095
tt0109645,nm0254707,nm0254707
tt0109646,"nm0142216,nm0525021",nm0142216
tt0109647,nm0507690,"nm0382925,nm0313483,nm0775319"
tt0109650,nm0950000,"nm0077159,nm0156417"
tt0109651,"nm0303925,nm0455084,nm0885666",\N
tt0109652,nm0644060,nm0507890
tt0109653,nm0608741,nm0608741
tt0109654,nm0450661,nm0661998
tt0109655,nm0795803,nm0795803
tt0109656,nm0599515,"nm0036313,nm0217546,nm0599515,nm0845851"
tt0109657,nm0799599,nm0799599
tt0109658,"nm0949011,nm1656989",nm0866742
tt0109659,"nm0541098,nm0034934",nm0034934
tt0109661,nm0138609,"nm0023929,nm0568911,nm1937060,nm0138609"
tt0109662,nm0005116,nm0308877
tt0109663,nm0873469,nm0873469
tt0109664,"nm0519354,nm0930857",\N
tt0109665,nm0443582,nm0443582
tt0109666,nm0501419,"nm0291398,nm0786411,nm0919289,nm0286376"
tt0109667,nm0955270,"nm0031888,nm0412809,nm0955270"
tt0109671,nm0832748,nm0832748
tt0109673,nm0899121,"nm0360694,nm0899121"
tt0109674,nm0026339,\N
tt0109675,nm0424907,"nm1302702,nm0424907,nm0732438"
tt0109676,nm0000824,"nm0341389,nm0543619,nm0058302,nm0084090"
tt0109677,nm0868263,\N
tt0109678,nm0514906,nm0934919
tt0109679,nm0538652,"nm0302571,nm0343720,nm1199493"
tt0109680,nm0833750,"nm0833750,nm0834529"
tt0109681,nm0667396,nm0667396
tt0109682,nm0230695,"nm0230695,nm0333069"
tt0109683,nm0939147,nm0939147
tt0109684,nm0314104,nm0353673
tt0109685,nm0945981,"nm0393297,nm0945981"
tt0109686,"nm0125803,nm0268380","nm0268380,nm0947395,nm0125803"
tt0109688,nm0939182,"nm0149222,nm0939182"
tt0109689,nm0936145,nm0936145
tt0109690,nm0628770,nm0156905
tt0109691,nm0943150,nm0943150
tt0109692,nm0311508,nm0311508
tt0109694,nm0128899,nm0128899
tt0109695,nm0432386,"nm0329858,nm0432386"
tt0109697,nm0220019,nm0220019
tt0109699,nm0881919,"nm0881919,nm0535107"
tt0109701,nm0934525,"nm0712753,nm0003948,nm0282378,nm0505662"
tt0109702,nm0000801,nm0000801
tt0109703,nm0481567,"nm0254727,nm0326381,nm0385506,nm0481567,nm0495025"
tt0109705,nm0687964,nm0687964
tt0109706,"nm0200280,nm2482217",nm0184071
tt0109707,nm0000318,"nm0340674,nm0018735,nm0438989"
tt0109708,"nm0024265,nm1007122",nm0024265
tt0109709,nm2835141,"nm0005499,nm0905942"
tt0109710,nm0223522,nm0240882
tt0109711,nm0894146,"nm0079560,nm0892417"
tt0109712,nm0442345,"nm0280234,nm0725300,nm0381074"
tt0109713,nm0863633,"nm0035990,nm0279135,nm0781721,nm0863633"
tt0109714,nm0107048,nm0107048
tt0109716,nm0252834,nm0252834
tt0109718,"nm0813409,nm0104132",\N
tt0109719,nm0726924,"nm0726924,nm0855397"
tt0109721,nm0290877,"nm0290877,nm0731220"
tt0109722,nm0239569,"nm0239569,nm0938475"
tt0109723,nm0258424,"nm0247824,nm0167548,nm0084598"
tt0109724,nm0818996,"nm0818996,nm0099841"
tt0109726,nm0034924,"nm0034924,nm0477477"
tt0109727,nm0304305,"nm0129869,nm0304305"
tt0109728,nm0446056,"nm0020860,nm0446056"
tt0109729,nm0113164,"nm0113164,nm1440144"
tt0109730,nm0200978,"nm0460608,nm0047120,nm0785245,nm0690431,nm0060103"
tt0109731,nm0001031,"nm0001031,nm0167241,nm0275081,nm0480257"
tt0109732,nm0070865,"nm0070865,nm0154171"
tt0109733,nm0411025,"nm0407563,nm0411025"
tt0109734,nm0329604,\N
tt0109735,nm0735742,"nm0210010,nm0735742,nm0207459"
tt0109737,nm0633096,nm0633095
tt0109738,nm0955777,"nm0052624,nm0950915"
tt0109739,nm0760244,"nm0760244,nm0036799"
tt0109740,nm0227544,nm0227544
tt0109741,nm0104226,"nm0104226,nm2204077"
tt0109742,"nm0001962,nm0492309,nm0535644,nm0872331","nm0001962,nm0109192,nm0129263,nm0284559,nm0535644,nm0872331"
tt0109744,nm0617407,nm0897168
tt0109745,nm1212040,"nm0139629,nm0459268"
tt0109746,nm0655556,"nm0467594,nm0560736,nm0655556"
tt0109747,nm0127882,"nm0127882,nm0233336,nm0325529,nm0422814,nm0709236"
tt0109748,nm0785670,nm0785670
tt0109749,nm0426749,nm0426749
tt0109751,nm0169348,"nm0021734,nm0792040,nm0169348"
tt0109752,nm0933002,"nm0257421,nm0807364"
tt0109753,nm0944863,nm0944863
tt0109754,nm0875012,"nm0600765,nm0875012"
tt0109755,nm0592471,\N
tt0109756,nm0782213,nm0782213
tt0109757,nm0185187,"nm0185187,nm0914606"
tt0109758,nm0005190,"nm0723351,nm0024554,nm0116358"
tt0109759,nm0000382,nm0000382
tt0109760,"nm0527350,nm0043076","nm0172523,nm0309729,nm0169540"
tt0109761,nm0770918,"nm0162752,nm0806032"
tt0109762,nm0683578,nm0690830
tt0109764,nm0301900,"nm0152199,nm0783037,nm0950126"
tt0109765,nm0439040,"nm0000620,nm0466479,nm0205169"
tt0109766,nm0004203,\N
tt0109767,nm0749914,"nm0234502,nm0749914"
tt0109768,nm0404014,"nm0024388,nm0172468"
tt0109769,nm0935863,nm0236486
tt0109770,nm0766020,"nm0627537,nm1255914,nm0456158,nm0498278"
tt0109771,nm0179216,"nm0179215,nm0179216,nm0064530"
tt0109772,nm0220907,"nm0220907,nm0077449,nm0380826"
tt0109773,nm0766020,"nm0228857,nm0786411"
tt0109774,nm0096259,nm0096259
tt0109775,nm0522218,nm0174191
tt0109776,nm0694411,nm0384165
tt0109778,nm0584474,"nm0119997,nm0385206"
tt0109779,nm0578757,"nm0365249,nm0007140,nm0404396"
tt0109780,nm0089646,"nm0089646,nm0159262,nm0206797,nm0308900"
tt0109781,nm0840905,"nm0333187,nm0549265,nm0840905,nm0324473"
tt0109782,nm0630112,nm0630112
tt0109783,nm0677953,"nm0663490,nm0569210"
tt0109784,nm0362686,"nm0362686,nm0632794"
tt0109785,nm0180912,nm0180912
tt0109786,nm0150906,nm0150906
tt0109787,nm0497688,nm0134867
tt0109788,nm0134867,"nm0273033,nm0442983,nm2527231"
tt0109789,nm0284559,nm0284559
tt0109790,nm0481723,nm0481723
tt0109791,nm0769405,"nm0685188,nm0460201"
tt0109792,nm0417641,nm0342290
tt0109793,nm0394022,nm0394022
tt0109795,nm0003534,nm0270189
tt0109796,nm0157714,nm1789521
tt0109797,\N,\N
tt0109798,nm0851724,"nm0529706,nm0181924,nm0292720,nm1493942,nm0851724"
tt0109800,nm0305368,"nm0305368,nm0243191,nm0276466"
tt0109801,"nm0913931,nm0952415",nm0952415
tt0109802,"nm0196436,nm0762381",nm0762381
tt0109803,nm0950759,"nm0628805,nm0849283"
tt0109804,nm0592297,nm0592297
tt0109805,nm0390803,nm0390803
tt0109807,nm0382997,\N
tt0109808,nm0893676,nm0892400
tt0109809,nm0386100,"nm0386100,nm0709877"
tt0109810,nm0403794,"nm0403794,nm0830735"
tt0109811,nm0706883,nm0338099
tt0109812,nm0259821,"nm0229800,nm0229801"
tt0109813,nm0505152,"nm0662678,nm0421084,nm0211823"
tt0109815,nm0501365,nm0501365
tt0109816,nm0565292,"nm0020658,nm0000131,nm0565292"
tt0109817,nm0609741,nm0609741
tt0109818,nm0418621,"nm0418621,nm0736676"
tt0109819,nm0335519,nm1055559
tt0109820,nm0371852,nm0141755
tt0109821,nm0006867,nm0798960
tt0109822,nm0004621,"nm0571108,nm0571111"
tt0109823,nm0426510,nm0426510
tt0109826,nm0743093,"nm0289696,nm0435963,nm0546153"
tt0109827,nm0700830,\N
tt0109828,nm0785011,"nm0479721,nm0583675"
tt0109829,nm0410769,"nm0062969,nm0224187"
tt0109830,nm0000709,"nm0343165,nm0744839"
tt0109831,nm0001565,nm0193485
tt0109834,nm0228013,nm0228013
tt0109835,nm0096813,nm0096813
tt0109836,nm0000110,"nm0791217,nm0480641,nm0001104"
tt0109837,nm0394776,nm0394776
tt0109838,"nm0935664,nm0827868","nm0122899,nm0827868,nm0935664"
tt0109839,"nm0611796,nm0275908",nm0151434
tt0109840,nm0410139,"nm0002659,nm0957258"
tt0109841,nm0636495,"nm0114635,nm0598424"
tt0109842,nm0945026,nm0945026
tt0109843,nm0154751,nm0353316
tt0109844,nm0771417,nm0771417
tt0109846,nm0640157,nm0640157
tt0109847,nm0334353,"nm0838300,nm0111508"
tt0109848,nm0039757,"nm0039757,nm0084762"
tt0109849,nm0914386,"nm0088385,nm0471636,nm0914386,nm0922617"
tt0109850,nm0802033,nm0578856
tt0109851,"nm0002739,nm0325603",\N
tt0109852,nm0338719,nm0833373
tt0109853,nm0196860,"nm0196860,nm12460454,nm0851522"
tt0109854,nm0787757,nm0787757
tt0109855,nm0956205,nm0098006
tt0109857,nm0336259,nm0852103
tt0109858,nm0819523,nm0819523
tt0109859,nm0216760,nm0216760
tt0109860,nm0443561,"nm0443561,nm1453457"
tt0109861,nm0503211,nm0503211
tt0109862,"nm0902590,nm0147750",\N
tt0109865,nm0421497,nm0421497
tt0109867,nm0618511,nm0618511
tt0109868,nm0070474,"nm0126327,nm0142749,nm0229638,nm0003180,nm0432720,nm0685339,nm0772395"
tt0109870,nm0721944,nm0721944
tt0109872,nm0556065,"nm0559570,nm1373871"
tt0109873,nm0627954,"nm0488989,nm0627954,nm0266008,nm0618127"
tt0109875,nm0611188,\N
tt0109876,nm0460573,\N
tt0109877,nm0198699,nm0349233
tt0109878,nm0071482,nm0071482
tt0109880,nm0859766,nm0859766
tt0109884,nm0647438,nm0647438
tt0109885,nm0916510,"nm0249502,nm0916510"
tt0109889,nm0378688,nm0378688
tt0109890,nm0002044,"nm0860292,nm0001353,nm0427468"
tt0109891,nm0222043,"nm0662678,nm0421084"
tt0109892,nm0002726,nm0376967
tt0109893,nm0510731,"nm0692725,nm0692721,nm0506825"
tt0109894,nm0466793,"nm0635568,nm0180644,nm0788623"
tt0109895,nm0691061,"nm0786411,nm0001942,nm0506461"
tt0109896,nm0947140,nm0947140
tt0109897,nm0524049,nm0824741
tt0109898,nm0091575,"nm0293459,nm0502225"
tt0109899,nm0571779,"nm0125429,nm0200350,nm0815182"
tt0109900,nm0100365,"nm0100365,nm0491229"
tt0109901,nm0631799,nm0631799
tt0109902,nm0144962,nm0144962
tt0109903,nm0573796,"nm0002087,nm0485713"
tt0109905,nm0745486,"nm0745486,nm0959552,nm0830208,nm13292629"
tt0109906,nm0122344,"nm0122344,nm0425423,nm0920578"
tt0109908,nm0069725,\N
tt0109909,nm0418746,\N
tt0109910,nm0126652,"nm0045328,nm0126652,nm0769563"
tt0109912,nm0935644,"nm0219720,nm0914709"
tt0109913,nm0873266,"nm0877587,nm0873266"
tt0109915,"nm0606491,nm0607727",\N
tt0109916,"nm0945614,nm0645549,nm0648457","nm2846352,nm0440569,nm8398916,nm0462058"
tt0109917,nm0006960,nm0404846
tt0109918,nm0438808,"nm0329894,nm0438808"
tt0109919,nm0875744,nm0355679
tt0109920,nm0000915,nm0101956
tt0109921,nm0648138,nm0648138
tt0109922,nm0240881,nm0063357
tt0109923,nm0740853,nm0740853
tt0109924,nm0302390,nm0302390
tt0109927,nm0044611,"nm0044611,nm0489459"
tt0109928,nm0544528,"nm0313274,nm0518711,nm0544528"
tt0109929,nm0277230,nm0277230
tt0109930,"nm0799479,nm0636555","nm0636555,nm0799479,nm1106546"
tt0109933,nm0650381,nm0650381
tt0109934,nm0045321,"nm0045321,nm0670214,nm0782534"
tt0109936,nm0528718,"nm0304665,nm0541632"
tt0109937,nm0908890,nm0911808
tt0109938,nm0557151,nm0557151
tt0109940,nm0243109,\N
tt0109941,nm0543129,"nm0065174,nm0004798,nm0004145"
tt0109942,nm0003508,"nm0003508,nm0088397,nm0001929,nm0002191"
tt0109943,nm0704710,nm0704710
tt0109945,nm0462921,"nm0415621,nm0445640,nm0462921,nm0618272,nm11055563"
tt0109946,nm0497706,"nm5080876,nm5080935,nm3011994,nm0948156"
tt0109947,nm0490605,nm2260417
tt0109948,"nm0239025,nm0955451",\N
tt0109949,"nm0846119,nm0349425","nm0016718,nm0349425,nm0846119"
tt0109950,nm0612671,nm0366330
tt0109951,nm0933505,"nm0933505,nm0868242"
tt0109953,nm0149216,"nm5216834,nm5216816,nm0442983"
tt0109954,nm0504987,"nm5259480,nm0504987"
tt0109955,nm0157795,nm0157795
tt0109956,nm0852676,"nm0941256,nm0449499"
tt0109957,nm0229004,"nm0229004,nm0361274"
tt0109958,"nm0496992,nm0151066","nm0151066,nm0002000,nm0401180,nm1040327,nm0156871,nm0354008,nm0950728"
tt0109959,nm0764776,nm0814085
tt0109960,nm0250274,"nm0249676,nm0560135"
tt0109961,nm0417054,"nm0519481,nm0519484"
tt0109962,"nm0497758,nm0159507","nm0156557,nm0159507,nm0463674,nm0497758"
tt0109963,nm0158427,"nm0150965,nm0442983"
tt0109965,nm0911036,"nm0519124,nm0911036,nm0157695"
tt0109966,"nm0000647,nm0532360",\N
tt0109967,nm0742363,\N
tt0109968,nm0498064,nm1227162
tt0109969,nm0001309,nm0594134
tt0109971,nm0664973,"nm0000875,nm0664973"
tt0109972,"nm0350574,nm0434035","nm0350574,nm0678878"
tt0109973,nm0736420,nm0736420
tt0109975,nm0370346,"nm0302216,nm0370346"
tt0109976,"nm0494453,nm0597233",nm0801186
tt0109977,nm0141291,"nm0801186,nm0341688"
tt0109978,nm0644397,nm0764982
tt0109979,nm0423532,nm0345637
tt0109980,nm0809375,nm0455673
tt0109981,nm0265797,nm0265797
tt0109982,nm0003447,nm0003447
tt0109984,nm0580669,"nm0198753,nm0580669,nm3572940"
tt0109985,nm0055726,"nm0055726,nm0002042"
tt0109986,nm0677253,nm0878716
tt0109987,nm0871456,"nm0227058,nm0871456"
tt0109988,nm6524380,"nm0791084,nm0381127"
tt0109989,nm6524380,"nm0791084,nm0381127"
tt0109990,nm6524380,"nm0791084,nm0381127"
tt0109991,nm0370627,"nm0370627,nm0854976"
tt0109992,nm1212040,nm0534352
tt0109994,nm0344230,nm0344230
tt0109995,nm0765250,nm0297491
tt0109996,nm0556301,nm0556301
tt0109997,nm0459268,"nm0459268,nm0908501"
tt0109998,nm0295680,nm0295680
tt0109999,nm0349183,\N
tt0110000,nm0788610,"nm0111845,nm0822957"
tt0110001,nm0859062,nm0717911
tt0110002,nm0001676,"nm0175676,nm0280179"
tt0110003,nm0827839,nm0620967
tt0110004,"nm0265393,nm0366709,nm0697828,nm0940668","nm0192098,nm0227669,nm0242993,nm0401769,nm1071094,nm1031026,nm0563142"
tt0110005,nm0001392,"nm0909638,nm0001392"
tt0110006,nm0109359,"nm0031976,nm0109359"
tt0110007,nm0955777,"nm0955777,nm0955806"
tt0110008,nm0847223,"nm0594503,nm0847223"
tt0110009,nm0423180,"nm0369888,nm0765859"
tt0110010,nm3168449,nm3168449
tt0110011,nm0633075,"nm1973263,nm0633075"
tt0110013,nm0496401,"nm0496404,nm0496401,nm0824036,nm1718024,nm9397408,nm9397409"
tt0110014,nm0071734,"nm0002005,nm0264088"
tt0110015,nm0636165,"nm0221949,nm0782964,nm0874276"
tt0110016,nm0498991,"nm0003994,nm0700463,nm0221949,nm0874276"
tt0110017,nm0170113,nm0003994
tt0110018,nm0065471,"nm0221949,nm0874276"
tt0110019,nm0636165,"nm0003994,nm0221949,nm0874276"
tt0110020,nm0510078,"nm0510078,nm0928095"
tt0110021,nm0937300,"nm0774990,nm0800389,nm0937300"
tt0110022,nm0684525,"nm0467942,nm0684525"
tt0110023,nm0173764,nm0173764
tt0110024,"nm0626954,nm0461278","nm0027299,nm0114552,nm0250906"
tt0110025,nm0936464,\N
tt0110027,nm0602452,"nm0927074,nm0592436,nm0659949,nm0645017,nm0544528"
tt0110028,nm0928345,nm0928345
tt0110029,"nm0267487,nm0401594","nm0267487,nm0287578,nm0401594,nm0952218"
